,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Close_USD_Cutoff,Weight,Mcap_Units_Index_Currency_Open,SEDOL
34397,2023-12-18,2027,CN2KJ4,CNE000001782,Capital Dev 'A' (CCS),CN,CNY,35101010.0,0.493624673344,5.0884030941601e-05,72165448.0,BP3R938
34398,2023-12-18,2027,CN2P8Y,CNE000001P11,JIANGSU SHAGANG 'A' (CCS),CN,CNY,55102010.0,0.556730100334,5.091177447115404e-05,71015922.0,BD5CN35
34399,2023-12-18,2027,CN2V40,CNE100000080,NANJI E-COMMERCE A (CCS),CN,CNY,10101020.0,0.49783170180999997,5.9668420175534684e-05,80711121.0,BD5LSJ3
34400,2023-12-18,2027,CN2U61,CNE1000008B1,SHENZHEN JINJIA GP.'A' (CCS),CN,CNY,50203030.0,0.8273822649800001,5.000240185349536e-05,70313287.0,BD5CH55
34401,2023-12-18,2027,CN366E,CNE100003Q57,GRG METROLOGY & TEST GROUP 'A' (CCS),CN,CNY,40201070.0,2.069858005272,5.1569998384643615e-05,71662318.0,BL6CND0
34402,2023-12-18,2027,CN2H1J,CNE1000005Y9,RiseSun Real Est 'A' (CCS),CN,CNY,35101010.0,0.26644513618,4.912585789345814e-05,67253039.0,BD5CMZ0
34403,2023-12-18,2027,CN34U0,CNE0000004Q0,GANSU SHANGFENG CMT.'A' (CCS),CN,CNY,50101030.0,1.17095625637,4.67100707116369e-05,66611064.0,BL61WF2
34404,2023-12-18,2027,CN93KV,CNE100000353,HISENSE HOME APPLIANCES GROUP 'H',CN,HKD,40202020.0,2.463418983428,0.0004883965084275077,690441470.0,6391935
34405,2023-12-18,2027,CN1AU4,CNE1000003J5,JIANGSU EXPRESSWAY H,CN,HKD,50206060.0,0.9000953977910001,0.0007931043192587604,1092922951.0,6005504
34406,2023-12-18,2027,CN57U5,CNE100001ZT0,LEGEND HOLDINGS 'H',CN,HKD,10102030.0,0.8616844988810001,0.0004106104251981915,574709659.0,BYMW733
34407,2023-12-18,2027,CN36Y6,CNE100005568,JIANGSU BOQIAN NEW MATLS. 'A' (CCS),CN,CNY,55201000.0,4.083622297664,3.462054350795281e-05,49570410.0,BP91NK9
34408,2023-12-18,2027,CN534B,BMG202981087,CGN NEW ENERGY HOLDINGS,CN,HKD,65101015.0,0.241988663133,0.00021005343877368696,289045637.0,BQWJ9K9
34409,2023-12-18,2027,CN1IDV,CNE100000X44,CHONGQING RUR.COML.BK. 'H',CN,HKD,30101010.0,0.37002499283300005,0.0006950777436152087,953246281.0,B4Q1Y57
34410,2023-12-18,2027,608071,CNE1000002Z3,DATANG INTL.PWR.GNRTN. 'H',CN,HKD,65101015.0,0.151082869046,0.00031147132225952377,424970324.0,6080716
34411,2023-12-18,2027,CN1SF7,US23344D1081,DADA NEXUS 1 ADS,CN,USD,10101020.0,3.08,0.0005759578614691087,819593799.0,BMH5F39
34412,2023-12-18,2027,HK00LM,CNE1000004F1,SINOTRANS 'H',CN,HKD,50206060.0,0.36490353964500005,0.0005718141630141322,779426049.0,6579010
34413,2023-12-18,2027,CN24GL,CNE000000J85,INNER MONGOLIA EERDUOSI 'B',CN,USD,40204020.0,0.882,0.0002862812638141064,400334014.0,6460200
34414,2023-12-18,2027,CN24OT,CNE0000004K3,LAO FENG XIANG 'B',CN,USD,40204030.0,3.406,0.0004944028584419932,679826842.0,6196077
34415,2023-12-18,2027,CN12Y0,CNE100000TW9,CHINA SUNTIEN GRN.EN.'H',CN,HKD,65102020.0,0.33289445722000005,0.00045379011326303147,624441115.0,B3ZXLP6
34416,2023-12-18,2027,CN427C,CNE100005KF2,AIM VACCINE H 'H',CN,HKD,20103015.0,1.125439338063,0.00022498076071460373,339738224.0,BQ0QV84
34417,2023-12-18,2027,HK009A,CNE1000004C8,SINOPEC SHAI.PETROCHEM. 'H',CN,HKD,60101020.0,0.14340068926400001,0.00033689617714717317,463588493.0,6797458
34418,2023-12-18,2027,CN24IN,CNE000000SJ9,SHAI.ZHENHUA HEAVY IND. 'B',CN,USD,50204020.0,0.199,0.00014275950645834117,199746714.0,6018256
34419,2023-12-18,2027,CN24EJ,CNE000000HH6,SHAI.LJZ.FN&T.ZONE DEV. 'B',CN,USD,35101010.0,0.341,0.00025330058227828454,354436992.0,6798666
34420,2023-12-18,2027,B018L7,CNE100000536,COSCO SHIPPING DEVELOPMENT 'H',CN,HKD,50206030.0,0.10114870046300001,0.0002738368926715731,372104938.0,B018L76
34421,2023-12-18,2027,CN24CH,CNE0000002M3,CSG HOLDING 'B',CN,HKD,50203020.0,0.334174820517,0.00025618523060879636,355368518.0,6196174
34422,2023-12-18,2027,CN249E,CNE000000T59,YANTAI CHANGYU PION.WINE 'B',CN,HKD,45101015.0,1.133121517845,0.00018181743144505598,253459768.0,6043645
34423,2023-12-18,2027,CN24MR,CNE000000HW5,GUANGDONG ELEC.PWR.DEV. 'B',CN,HKD,65101015.0,0.28424065193400005,0.0001628153197974704,224043265.0,6393210
34424,2023-12-18,2027,CN0P0O,CNE100000F20,BBMG 'H',CN,HKD,50101030.0,0.096027247275,0.00015897751085142874,218762219.0,B3NFC51
34425,2023-12-18,2027,CN299J,CNE100004BP3,JOINN LAB. 'H',CN,HKD,20103010.0,1.7464155371080001,0.00013141365146790483,182967350.0,BNK9Q76
34426,2023-12-18,2027,CN24RW,CNE000000J36,WEIFU HIGH TECH.GP.'B',CN,HKD,40101025.0,1.142084060924,0.00011716887784751784,161973254.0,6944953
34427,2023-12-18,2027,CN6319,CNE0000007C3,CHINA MERCHANTS PORT GR.'B',CN,HKD,50206060.0,0.9589921094530001,8.873853369305652e-05,122109327.0,6803441
34428,2023-12-18,2027,CN257D,CNE0000004L1,SHANGHAI HUAYI GROUP 'B',CN,USD,40101015.0,0.394,6.882454061944616e-05,95295200.0,6800817
34429,2023-12-18,2027,CN24TY,CNE000000FG2,SHANGHAI BAILIAN GROUP 'B',CN,USD,45201010.0,0.53,6.705774209068815e-05,92914308.0,6802835
34430,2023-12-18,2027,CN267E,CNE000000GW7,SHANGHAI LINGANG HOLDINGS 'B',CN,USD,35101010.0,0.612,5.5254936983873394e-05,77144839.0,6798763
34431,2023-12-18,2027,CN258E,CNE000000RN3,BENGANG STL.PLATES 'B',CN,HKD,55102010.0,0.184372314768,5.0066854853611155e-05,69376625.0,6008291
34432,2023-12-18,2027,CN25EK,CNE000000K58,HUADIAN ENERGY 'B',CN,USD,65101015.0,0.131,3.9200130720185765e-05,54864000.0,6419172
34433,2023-12-18,2027,CN26KR,CNE000000Q52,ADAMA 'B',CN,HKD,55201015.0,0.297044284904,3.21430444314528e-05,44426388.0,6442156
34434,2023-12-18,2027,IN0AET,INE813H01021,Torrent Pow,IN,INR,65101015.0,11.556613543875,0.0014431284815232437,1908968444.0,B1JLL30
34435,2023-12-18,2027,IN043C,INE188A01015,FERT.& CHEMS.TRAVANCORE,IN,INR,55201015.0,8.508425566855,0.0004554714540549628,624324929.0,6418889
34436,2023-12-18,2027,IN12CK,INE513A01022,Schaeffler India Ltd,IN,INR,40101025.0,34.018113579890006,0.0010871150670260581,1481195766.0,BPG9V35
34437,2023-12-18,2027,IN2119,INE699H01024,ADANI WILMAR,IN,INR,45102020.0,4.08423613286,0.0005021268565546686,697140269.0,BL6LPH5
34438,2023-12-18,2027,IN06ZA,INE356A01018,Mphasis,IN,INR,10101010.0,28.14957228975,0.001961282146011197,2682555245.0,6151593
34439,2023-12-18,2027,IN82AP,INE674K01013,ADITYA BIRLA FIN. SERVICES,IN,INR,30301010.0,2.01693634042,0.0007181516367223945,988548746.0,BYVKT10
34440,2023-12-18,2027,IN0AO3,INE686F01025,United Brew,IN,INR,45101010.0,19.761659268800003,0.0011968681425441926,1661522436.0,B1683V6
34441,2023-12-18,2027,IN0AT8,INE628A01036,UPL Ltd,IN,INR,55201015.0,6.840436001145001,0.0026663854529992673,3701923798.0,B0L0W35
34442,2023-12-18,2027,IN02KR,INE084A01016,Bank of India,IN,INR,30101010.0,1.245416220666,0.000461465306487032,643021030.0,6099789
34443,2023-12-18,2027,IN087K,INE211B01039,Phoenix Mills,IN,INR,35101010.0,28.406785633995,0.001977527228983472,2734134648.0,B0SXY97
34444,2023-12-18,2027,IN81HV,INE00R701025,DALMIA BHARAT,IN,INR,50101030.0,26.96962855671,0.0021744699466592237,3017438248.0,BFN2YR2
34445,2023-12-18,2027,IN11SZ,INE761H01022,PAGE INDUSTRIES,IN,INR,40204020.0,446.316115282,0.0021201780022644073,2903213595.0,B1VJS64
34446,2023-12-18,2027,IN066H,INE220G01021,JINDAL STAINLESS,IN,INR,55102010.0,6.019032081295,0.0019283073169097061,2572664761.0,6743257
34447,2023-12-18,2027,IN20GN,INE04I401011,KPIT TECHNOLOGIES,IN,INR,10101010.0,17.968360637945,0.002406204572666228,3363692773.0,BFMX0X4
34448,2023-12-18,2027,IN311A,INE249Z01012,MAZAGON DOCK SHIPBUILDERS,IN,INR,50206030.0,24.136684380585,0.0005685396976948137,767271536.0,BLHMSY5
34449,2023-12-18,2027,IN70IU,INE405E01023,UNO MINDA,IN,INR,40101025.0,8.084533179020001,0.0013158649333761179,1787632250.0,BYVC6Y8
34450,2023-12-18,2027,IN02W3,INE483A01010,Central Bank IN,IN,INR,30101010.0,0.5278569423620001,0.00026528890635930263,353277237.0,B236VP0
34451,2023-12-18,2027,IN00FK,INE114A01011,Steel Authority of India Ltd,IN,INR,55102010.0,1.105837510782,0.0010517305659631382,1397447837.0,6121499
34452,2023-12-18,2027,IN20LS,INE417T01026,PB FINTECH,IN,INR,30302015.0,9.973762194675,0.002192057667501369,2985842531.0,BP4DVR3
34453,2023-12-18,2027,IN10EK,INE797F01020,JUBILANT FOODWORKS,IN,INR,40501040.0,6.7223217148600005,0.001872272720540727,2603921167.0,BNVYT93
34454,2023-12-18,2027,IN20X4,INE317I01021,METRO BRANDS,IN,INR,40401020.0,16.24341240626,0.0006606123106689456,896141739.0,BLBJ0P7
34455,2023-12-18,2027,IN2018,INE498L01015,L&T FINANCE HOLDINGS,IN,INR,30201020.0,1.7753116837050003,0.0011800646791173006,1644182801.0,B5KYHQ1
34456,2023-12-18,2027,IN827M,INE545U01014,BANDHAN BANK,IN,INR,30101010.0,2.7118320653150003,0.00186334545045996,2573869595.0,BG1SV45
34457,2023-12-18,2027,IN04OX,INE776C01039,GMR AIRPORTS INFRASTRUCTURE,IN,INR,50206060.0,0.717319452342,0.001447190218312311,1974698880.0,B192HJ1
34458,2023-12-18,2027,IN01CI,INE012A01025,ACC,IN,INR,50101030.0,22.58680910116,0.0013525884644450252,1846264109.0,6155915
34459,2023-12-18,2027,IN06Y9,INE180A01020,MAX FINANCIAL SVS.,IN,INR,30301010.0,12.267697521205,0.002107997025511323,2903391946.0,B1TJG95
34460,2023-12-18,2027,IN12X5,INE591G01017,COFORGE,IN,INR,10101010.0,69.15381614270001,0.0032415134331824627,4445778679.0,B02PD81
34461,2023-12-18,2027,IN0ADS,INE470A01017,3M India,IN,INR,50203000.0,374.008587739,0.0007605527303390135,1054263523.0,6098496
34462,2023-12-18,2027,IN07ZB,INE881D01027,Oracle Fin,IN,INR,10101015.0,48.2889574487,0.0008968910013104668,1237585925.0,6528443
34463,2023-12-18,2027,IN11U1,INE042A01014,Escorts Kubota Ltd,IN,INR,50204010.0,37.726422517315,0.001076696359734777,1481654659.0,6099875
34464,2023-12-18,2027,IN044D,INE171A01029,The Federal Bank,IN,INR,30101010.0,1.7663182101300001,0.002461652512945559,3401209448.0,BFT7KB7
34465,2023-12-18,2027,IN30RZ,INE415G01027,RAIL VIKAS NIGAM,IN,INR,50101010.0,1.970769842735,0.0007167268426378181,990782449.0,BJLJGN3
34466,2023-12-18,2027,IN039H,INE169A01031,Coromandel Intl,IN,INR,55201015.0,13.934487957105,0.0013914484084456094,1926322309.0,B0VDZN5
34467,2023-12-18,2027,IN01IO,INE212H01026,AIA Engg,IN,INR,50204000.0,43.225631825975,0.0009388112653977436,1296957975.0,B0QDXM5
34468,2023-12-18,2027,IN073F,INE774D01024,M&M Fin Services,IN,INR,30201020.0,3.293410023165,0.001230691037436681,1724913099.0,B8F8822
34469,2023-12-18,2027,IN20Y5,INE575P01011,STAR HEALTH ALLIED INSURANCE,IN,INR,30301010.0,6.925574217655,0.0012507011739123811,1737587741.0,BMG5DV4
34470,2023-12-18,2027,IN30Y6,INE303R01014,KALYAN JEWELLERS INDIA,IN,INR,40204030.0,3.9031675315500003,0.0007228548923618378,994951981.0,BMYLJB6
34471,2023-12-18,2027,IN217F,INE825V01034,VEDANT FASHIONS,IN,INR,40204020.0,16.4160870989,0.0007802534195309517,1042295001.0,BP0BFK2
34472,2023-12-18,2027,IN07U6,INE274J01014,OIL INDIA Ltd,IN,INR,60101010.0,3.6621424397399998,0.0010272220446200637,1420740759.0,B409HQ9
34473,2023-12-18,2027,IN812G,INE935N01020,DIXON TECHNOLOGIES (INDIA),IN,INR,40203010.0,66.1559916177,0.0017896752822300084,2484805915.0,BNC5412
34474,2023-12-18,2027,IN19CR,INE073K01018,SONA BLW PRECISION FORGINGS,IN,INR,40101025.0,6.695341294135001,0.001841207400221666,2496085869.0,BNR5NG5
34475,2023-12-18,2027,IN055F,INE671A01010,Honeywell Auto,IN,INR,50203000.0,439.02660516701,0.0006900197231631059,942653821.0,6889173
34476,2023-12-18,2027,IN18S6,INE511C01022,MAGMA FINCORP,IN,INR,30201020.0,4.90923744214,0.0011207044431102045,1543946176.0,B084VN3
34477,2023-12-18,2027,IN18O2,INE09N301011,GUJARAT FLUOROCHEMICALS,IN,INR,55201000.0,34.1871908831,0.0011678703118899337,1553311579.0,BK10P03
34478,2023-12-18,2027,IN03CK,INE007A01025,CRISIL Ltd,IN,INR,30201030.0,51.329950646860006,0.0007548358275564107,1040896110.0,B45Z353
34479,2023-12-18,2027,IN30T1,INE457A01014,BANK OF MAHARASHTRA,IN,INR,30101010.0,0.5270175514950001,0.00039921315923631564,546888113.0,B00PVH8
34480,2023-12-18,2027,IN08CP,INE347G01014,Petronet Lng,IN,INR,60101020.0,2.432434819585,0.0011350260010755324,1547031211.0,B00KT68
34481,2023-12-18,2027,IN50IS,INE398R01022,SYNGENE INTERNATIONAL,IN,INR,20103010.0,9.008462697625001,0.0011184280653858628,1538247451.0,BYXXQB6
34482,2023-12-18,2027,IN0A8N,INE152A01029,Thermax,IN,INR,50101025.0,30.374557652205002,0.0008472818682350667,1099992641.0,B10SSP1
34483,2023-12-18,2027,IN80CP,INE288B01029,DEEPAK NITRITE,IN,INR,55201000.0,26.337687146840004,0.0016566008954462925,2279188857.0,BNGMX23
34484,2023-12-18,2027,IN603E,INE844O01030,GUJARAT GAS,IN,INR,65102020.0,5.193431207110001,0.0008832548569048533,1207684283.0,BGS92Z9
34485,2023-12-18,2027,IN13EN,INE068V01023,GLAND PHARMA,IN,INR,20103015.0,21.2725628294,0.0011167190819684188,1519727773.0,BN8ZT55
34486,2023-12-18,2027,IN05S2,INE571A01038,IPCA Labs,IN,INR,20103015.0,13.609523778595001,0.0016531408436414343,2267847025.0,BMX7Q69
34487,2023-12-18,2027,IN219H,INE148O01028,DELHIVERY,IN,INR,50206040.0,4.69699146577,0.001658682122579127,2271093057.0,BN7FZ69
34488,2023-12-18,2027,IN02CJ,INE376G01013,Biocon,IN,INR,20103010.0,2.859325031945,0.0010564833408047496,1442702052.0,6741251
34489,2023-12-18,2027,IN04KT,INE159A01016,GlaxoSmith P,IN,INR,20103015.0,19.85639052379,0.0006441358554584497,904485069.0,6117982
34490,2023-12-18,2027,IN0B2I,INE226A01021,Voltas Ltd,IN,INR,50101025.0,9.93718873547,0.0014922468892140798,2038255283.0,B1FCQX2
34491,2023-12-18,2027,IN05IS,INE203G01027,INDRAGAS,IN,INR,65102020.0,4.6646149609,0.0010743329388460995,1451319268.0,BD9PXD0
34492,2023-12-18,2027,IN216E,INE0FS801015,MOTHERSON SUMI WIRING INDIA,IN,INR,40101025.0,0.738424136998,0.0009868980461521302,1343966312.0,BPR9V01
34493,2023-12-18,2027,IN30LT,INE281B01032,LLOYDS METALS & ENERGY,IN,INR,55102010.0,6.2114924158,0.0008278046023659531,1122035974.0,BD3GM43
34494,2023-12-18,2027,IN06EP,INE531A01024,Kansai,IN,INR,50203010.0,3.8444101708600003,0.000586187981287065,812135775.0,BWGW724
34495,2023-12-18,2027,IN0AIX,INE092A01019,Tata Chemicals,IN,INR,55201000.0,11.639953065670001,0.0012108257323772819,1664151105.0,6101167
34496,2023-12-18,2027,IN13IR,US92932M1018,WNS HDG. ADR,IN,USD,50205020.0,59.48,0.0019061480673859042,2629933493.0,B194GX4
34497,2023-12-18,2027,IN505F,INE131B01039,RELAXO FOOTWEARS,IN,INR,40204025.0,10.905486057045001,0.00037318566259089616,516000470.0,BGSCL06
34498,2023-12-18,2027,IN03W4,INE548C01032,Emami,IN,INR,45201020.0,6.0915794348,0.001014100777961036,1408479113.0,6741035
34499,2023-12-18,2027,IN601C,INE647O01011,ADITYA FASH.& RETAIL,IN,INR,40204020.0,2.76639247167,0.0007094062378258889,974632592.0,B86PGH3
34500,2023-12-18,2027,IN20BI,INE100A01010,ATUL,IN,INR,55201000.0,78.902741498,0.001225503366181863,1682476051.0,6139759
34501,2023-12-18,2027,IN60HS,INE299U01018,CRMPTN.GREAVES CSM.ELEC,IN,INR,40202020.0,3.424115172455,0.0016423881773698376,2250306471.0,BD87BS8
34502,2023-12-18,2027,TW10SI,TW0009941005,YULON FINANCE,TW,TWD,30201020.0,6.0659433983,0.0014444390747381068,1999284962.0,6201465
34503,2023-12-18,2027,TW08YV,TW0002368008,GOLD CIRCUIT ELECTRONICS,TW,TWD,10102015.0,7.2983382312,0.0018411963116661705,2535731094.0,6107585
34504,2023-12-18,2027,TW052W,TW0002834009,Taiwan Business Bank,TW,TWD,30101010.0,0.4321384479,0.0020430495687392587,2830511546.0,6098816
34505,2023-12-18,2027,TW012S,TW0001229003,Lien Hwa Ind,TW,TWD,45102020.0,2.18950146936,0.002006563255809548,2799134180.0,6515144
34506,2023-12-18,2027,TW00G5,TW0002353000,Acer Inc,TW,TWD,10102030.0,1.1267609900800002,0.00274961622241454,3610220957.0,6005850
34507,2023-12-18,2027,TW10J9,TW0003533006,Lotes,TW,TWD,10102015.0,29.6414965004,0.0022476803278448183,3218720945.0,B1GJFG8
34508,2023-12-18,2027,TW08VS,TW0009945006,Ruentex C D,TW,TWD,35101010.0,1.1459671433199998,0.001632019584541969,2237641852.0,6748423
34509,2023-12-18,2027,TW060V,TW0003044004,Tripod Tech,TW,TWD,10102015.0,6.1779792922,0.002322896697319757,3191070124.0,6305721
34510,2023-12-18,2027,TW03UM,TW0002449006,King Yuan Elec,TW,TWD,10102020.0,2.65044914712,0.0024217099796608036,3483885345.0,6352493
34511,2023-12-18,2027,TW601W,TW0008464009,NIEN MADE ENTERPRISE,TW,TWD,40202015.0,10.9154970914,0.0015869824367571554,2205885955.0,BSZLN15
34512,2023-12-18,2027,TW6050,TW0005269005,ASMEDIA TECHNOLOGY,TW,TWD,10102010.0,46.094767776,0.0013655184598736303,1879234877.0,B6ZZQ69
34513,2023-12-18,2027,TW01G6,TW0001504009,Teco Electric,TW,TWD,50202040.0,1.49487892718,0.0019150330637553313,2643539778.0,6879851
34514,2023-12-18,2027,TW208Z,KYG989221000,ZHEN DING TECH.HOLDING,TW,TWD,10102015.0,3.3130614339,0.0015919515317127193,2187284381.0,B734XQ4
34515,2023-12-18,2027,TW20I9,TW0006789001,VISERA TECHNOLOGIES,TW,TWD,10102010.0,9.8111432801,0.0006893436399604317,977875927.0,BMCVYD5
34516,2023-12-18,2027,TW05WQ,TW0003035002,Faraday Tech,TW,TWD,10102010.0,12.3399534567,0.0018239660314085704,2476666109.0,6186045
34517,2023-12-18,2027,TW03A2,TW0002371002,Tatung,TW,TWD,50202010.0,1.29161380539,0.001824158525828257,2521158729.0,6875677
34518,2023-12-18,2027,TW027Y,TW0002027000,Ta Chen,TW,TWD,55102010.0,1.23719637121,0.0019763348829629265,2714435169.0,6873109
34519,2023-12-18,2027,TW036Y,TW0002360005,Chroma Ate,TW,TWD,50202025.0,6.882204911,0.0020420194379411312,2873303891.0,6212100
34520,2023-12-18,2027,TW08JG,TW0009904003,Pou Chen,TW,TWD,40204025.0,0.98911689186,0.0018863277168912292,2542210240.0,6696157
34521,2023-12-18,2027,TW070W,TW0003653002,JENTECH PRECISION INDL.,TW,TWD,10102015.0,20.7426454992,0.0014898089408916914,2002284005.0,B3FJBY3
34522,2023-12-18,2027,TW032U,TW0002352002,Qisda,TW,TWD,10102030.0,1.40044867375,0.0016574003124232093,2308793827.0,6054465
34523,2023-12-18,2027,TW080X,TW0006239007,PTI,TW,TWD,10102010.0,3.5851486048,0.002614450807013453,3706239195.0,6599676
34524,2023-12-18,2027,TW02A1,TW0002059003,King Slide,TW,TWD,55102015.0,27.9449529642,0.00147716037046081,2039093905.0,B01H720
34525,2023-12-18,2027,TW02G7,TW0002201001,Yulon Motor,TW,TWD,40101020.0,2.46158864026,0.001228663971091863,1721142058.0,6988597
34526,2023-12-18,2027,TW104U,TW0002049004,HIWIN Tech,TW,TWD,50204000.0,7.3143433588999995,0.0016881219942333804,2382324255.0,B1YMYT5
34527,2023-12-18,2027,TW04D6,TW0002542008,Highwealth Const,TW,TWD,35101010.0,1.31081995863,0.0015483335556974371,2134700410.0,6154075
34528,2023-12-18,2027,TW033V,TW0002354008,Foxconn Tech,TW,TWD,10102015.0,1.7061466128199998,0.0012825969228673288,1770515632.0,6801779
34529,2023-12-18,2027,TW08OL,TW0009921007,GIANT MFG,TW,TWD,40203050.0,6.081948526,0.0016730304070483942,2278097037.0,6372167
34530,2023-12-18,2027,TW05MG,TW0002915006,Ruentex Ind,TW,TWD,55101020.0,2.0166460902,0.0012955837860707555,1774382805.0,6758422
34531,2023-12-18,2027,TW1P8N,TW0001795003,LOTUS PHARMACEUTICAL,TW,TWD,20103015.0,8.2746510209,0.000875068009056126,1214606056.0,B04S979
34532,2023-12-18,2027,TW10WM,TW0002492006,Walsin Tech,TW,TWD,10102015.0,4.3693998621,0.001071912253099795,1502713539.0,6089694
34533,2023-12-18,2027,TW1PET,KYG0097V1086,ADVANCED ENERGY SO,TW,TWD,50202010.0,24.167742827,0.0005854679489304265,801591112.0,BMXC4S2
34534,2023-12-18,2027,TW06QL,TW0003532008,FORMOSA SUMCO TECHNOLOGY,TW,TWD,10102010.0,5.2496818856,0.00026675035692167245,374346221.0,B1HKJZ7
34535,2023-12-18,2027,TW01UK,TW0001722007,Twn Fertilizer,TW,TWD,55201015.0,2.03905326898,0.0011527743197717398,1624657358.0,6109439
34536,2023-12-18,2027,TW1AYY,US82706C1080,SILICON MOTION TECH.ADR,TW,USD,10102010.0,58.8,0.0014364034820456202,2003433862.0,B0CL646
34537,2023-12-18,2027,TW02LC,TW0002227006,Yulon Nissan,TW,TWD,40101020.0,6.081948526,0.0001579134124141041,221492475.0,B04G7V3
34538,2023-12-18,2027,TW08MJ,TW0009914002,Merida Industry,TW,TWD,40203050.0,6.0019228875,0.0010739324267549613,1434391933.0,6584445
34539,2023-12-18,2027,TW01ZP,TW0001802007,Twn Glass Ind,TW,TWD,50203020.0,0.60659433983,0.0005307567453449193,734592523.0,6870865
34540,2023-12-18,2027,TW1P0F,KYG7171A1085,POLARIS GROUP,TW,TWD,20103010.0,2.31434146542,0.0005660862319280868,784806830.0,BD5TXX6
34541,2023-12-18,2027,TW02WN,TW0002337003,Macronix,TW,TWD,10102010.0,0.92189535552,0.0012868775829494,1788307167.0,6574101
34542,2023-12-18,2027,TW0683,TW0003189007,Kinsus,TW,TWD,10102010.0,3.1658142590600002,0.0006357686550675624,911759228.0,6687872
34543,2023-12-18,2027,TW01C2,TW0001434009,Formosa Taffeta,TW,TWD,55101020.0,0.8114599743900001,0.0005659874330801051,781297328.0,6348588
34544,2023-12-18,2027,KR06EV,KR7078930005,GS Holdings,KR,KRW,50203000.0,32.01234862,0.0020795145459089324,2876570133.0,B01RJV3
34545,2023-12-18,2027,KR04T8,KR7029780004,Samsung Card,KR,KRW,30201020.0,25.5788742,0.0005883400154708339,815991079.0,B1WQQ48
34546,2023-12-18,2027,KR03T7,KR7011780004,Kumho,KR,KRW,55201000.0,99.2150272,0.0017808505393652116,2282774597.0,6499323
34547,2023-12-18,2027,KR04IX,KR7021240007,COWAY,KR,KRW,40202020.0,38.75587,0.0015477601514297576,2110599470.0,6173401
34548,2023-12-18,2027,KR03U8,KR7011790003,SKC,KR,KRW,55201000.0,75.1863878,0.000968759150420137,1306610978.0,6018085
34549,2023-12-18,2027,KR30BP,KR7180640005,HANJIN KAL,KR,KRW,40501010.0,41.77882786,0.0018132496956729397,2407092935.0,BCGD8Q8
34550,2023-12-18,2027,KR043I,KR7016360000,Samsung Sec,KR,KRW,30202015.0,30.38460208,0.0014151540501335534,1970043155.0,6408448
34551,2023-12-18,2027,KR19SD,KR7035900000,JYP ENTERTAINMENT,KR,KRW,40301010.0,74.4112704,0.001501536053449799,2011972647.0,B16TC34
34552,2023-12-18,2027,KR02ZC,KR7005940002,NH INV&SEC,KR,KRW,30202015.0,7.952704524,0.0008167769007179403,1133570839.0,6537085
34553,2023-12-18,2027,KR068P,KR7071050009,Kr Inv Holdings,KR,KRW,30202015.0,46.42953226,0.0014402460313037654,1994764725.0,6654586
34554,2023-12-18,2027,KR055L,KR7035250000,Kangwon Land,KR,KRW,40501020.0,12.0143197,0.0010536059916837635,1439045095.0,6683449
34555,2023-12-18,2027,KR1AOA,KR7383220001,F&F,KR,KRW,40204020.0,66.58258466,0.0008697702798046693,1204375617.0,BP2NF51
34556,2023-12-18,2027,KR03M0,KR7010620003,Hyundai Mipo Dk,KR,KRW,50206030.0,62.86202114,0.0010175420064438652,1452280818.0,6451066
34557,2023-12-18,2027,KR15O5,KR7068760008,Celltrion Pharm,KR,KRW,20103015.0,62.08690374,0.0009008395571591482,1208742331.0,B0V3YP0
34558,2023-12-18,2027,KR07P7,KR7272210006,HANWHA SYSTEMS,KR,KRW,50201020.0,12.47939014,0.0006936577747763528,943744142.0,BJN3H96
34559,2023-12-18,2027,KR025I,KR7003410008,SSANGYONG C&E,KR,KRW,50101030.0,4.673957922,0.0003573139826415813,505366232.0,6837280
34560,2023-12-18,2027,KR02O1,KR7004990008,LOTTE CORP,KR,KRW,45102020.0,21.7032872,0.0006271169038314905,869058900.0,6535432
34561,2023-12-18,2027,KR401G,KR7064350002,HYUNDAI ROTEM,KR,KRW,50206025.0,20.57936697,0.0010745330504319276,1469968112.0,BFPM3C8
34562,2023-12-18,2027,KR01MY,KR7001450006,Hyundai Mar&Fire,KR,KRW,30302025.0,24.18366288,0.0011994223482913002,1693660863.0,B01LXY6
34563,2023-12-18,2027,KR01CO,KR7000990002,DB HITEK,KR,KRW,10102010.0,47.97976706,0.0013189874764110454,1824079106.0,6407757
34564,2023-12-18,2027,KR032G,KR7006260004,Ls,KR,KRW,50202010.0,65.65244378,0.0013890462375017866,1910411179.0,6375780
34565,2023-12-18,2027,KR01DP,KR7001040005,CJ Corp,KR,KRW,50203000.0,71.3108008,0.0009019490703997689,1253673782.0,6189516
34566,2023-12-18,2027,KR00ZA,KR7000120006,CJ LOGISTICS,KR,KRW,50206060.0,87.66577794,0.0007029535827083005,983083124.0,6497112
34567,2023-12-18,2027,KR03ES,KR7008770000,Hotel Shilla,KR,KRW,40401030.0,50.84770144,0.0011821470851577703,1641898070.0,6440332
34568,2023-12-18,2027,KR03FT,KR7008930000,HANMI SCIENCE,KR,KRW,20103015.0,27.74920292,0.0006236692799199274,851404739.0,6146083
