,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,ICB,Mcap_Units_Index_Currency,InfoCode,shares_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Source,Weight,Mcap_Units_Index_Currency_Open
1772,2023-12-18,2027,IN05S2,INE571A01038,BMX7Q69,IPCA Labs,IN,INR,20103015.0,2277278262.0,5201.0,253704218.0,0.6642,0.6642,1.0,2267606679.613897,3414041974.7273364,0.6642,MID Cap Index,0.0016398805126454506,2267847025.0
1773,2023-12-18,2027,IN02CJ,INE376G01013,6741251,Biocon,IN,INR,20103010.0,1455354851.0,18650.0,1200600000.0,0.4028,0.3964,1.0,1350487751.6140962,3406881310.832735,0.3964,MID Cap Index,0.0010432180630121663,1442702052.0
1774,2023-12-18,2027,IN04KT,INE159A01016,6117982,GlaxoSmith P,IN,INR,20103015.0,887327046.0,26565.0,169406034.0,0.25,0.25,1.0,828976446.8487507,3315905787.395003,0.25,MID Cap Index,0.0006540332845562526,904485069.0
1775,2023-12-18,2027,IN05IS,INE203G01027,BD9PXD0,INDRAGAS,IN,INR,65102020.0,1479943501.0,15297.0,700000800.0,0.4302,0.4302,1.0,1410544656.8361318,3278811382.6967263,0.4302,MID Cap Index,0.001049449173151377,1451319268.0
1776,2023-12-18,2027,IN0B2I,INE226A01021,B1FCQX2,Voltas Ltd,IN,INR,50101025.0,2055639370.0,40839.0,330765340.0,0.5944,0.5944,1.0,1935135727.531342,3255611923.841423,0.5944,MID Cap Index,0.0014738626907113976,2038255283.0
1777,2023-12-18,2027,IN216E,INE0FS801015,BPR9V01,MOTHERSON SUMI WIRING INDIA,IN,INR,40101025.0,1359497877.0,353454.0,4421107931.0,0.4147,0.4147,1.0,1334709971.74718,3218495229.6773086,0.4147,MID Cap Index,0.0009718222351001721,1343966312.0
1778,2023-12-18,2027,IN30LT,INE281B01032,BD3GM43,LLOYDS METALS & ENERGY,IN,INR,55102010.0,1140339272.0,4523.0,504824220.0,0.2412,0.3002,1.0,954291996.5593207,3178854085.807197,0.3002,MID Cap Index,0.0008113443755095244,1122035974.0
1779,2023-12-18,2027,IN06EP,INE531A01024,BWGW724,Kansai,IN,INR,50203010.0,807501159.0,5668.0,808379580.0,0.2501,0.2501,1.0,776786875.0013667,3105905137.950287,0.2501,MID Cap Index,0.000587255496672978,812135775.0
1780,2023-12-18,2027,IN0AIX,INE092A01019,6101167,Tata Chemicals,IN,INR,55201000.0,1667968661.0,40379.0,254756278.0,0.5488,0.5263,1.0,1564508393.4753778,2972655127.2570357,0.5263,MID Cap Index,0.0012033479053495213,1664151105.0
1781,2023-12-18,2027,IN13IR,US92932M1018,B194GX4,WNS HDG. ADR,IN,USD,50205020.0,2625807459.0,70379.0,47358289.0,0.913,0.8683,1.0,2429440634.170396,2797927714.12,0.8683,MID Cap Index,0.0019017052901635996,2629933493.0
1782,2023-12-18,2027,IN505F,INE131B01039,BGSCL06,RELAXO FOOTWEARS,IN,INR,40204025.0,514080576.0,252249.0,248938586.0,0.1886,0.1887,1.0,507371390.2028955,2688772603.0890064,0.1887,MID Cap Index,0.00037312001468392406,516000470.0
1783,2023-12-18,2027,IN03W4,INE548C01032,6741035,Emami,IN,INR,45201020.0,1396970903.0,27132.0,436500000.0,0.5852,0.5367,1.0,1403069712.3140867,2614253237.03016,0.5367,MID Cap Index,0.0010184714508584853,1408479113.0
1784,2023-12-18,2027,IN601C,INE647O01011,B86PGH3,ADITYA FASH.& RETAIL,IN,INR,40204020.0,977240028.0,276973.0,948865068.0,0.3663,0.3664,1.0,943782392.2996508,2575825306.49468,0.3664,MID Cap Index,0.0007047569686098754,974632592.0
1785,2023-12-18,2027,IN20BI,INE100A01010,6139759,ATUL,IN,INR,55201000.0,1688187783.0,26551.0,29513755.0,0.6798,0.6798,1.0,1598796003.109919,2351862317.019593,0.6798,MID Cap Index,0.001216598676459482,1682476051.0
1786,2023-12-18,2027,IN60HS,INE299U01018,BD87BS8,CRMPTN.GREAVES CSM.ELEC,IN,INR,40202020.0,2262465965.0,290056.0,639679297.0,1.0,1.0,1.0,2176763733.9570785,2176763733.9570785,1.0,MID Cap Index,0.0016271969355044374,2250306471.0
1787,2023-12-18,2027,TW052W,TW0002834009,6098816,Taiwan Business Bank,TW,TWD,30101010.0,2814395633.0,43380.0,8222406166.0,0.7792,0.7792,1.0,2767469401.252217,3551680443.085494,0.7792,MID Cap Index,0.002046743309374382,2830511546.0
1788,2023-12-18,2027,TW10SI,TW0009941005,6201465,YULON FINANCE,TW,TWD,30201020.0,1989781886.0,14140.0,598386448.0,0.5291,0.6108,1.0,2169331292.4615436,3551622941.1616626,0.6108,MID Cap Index,0.0014456832459450832,1999284962.0
1789,2023-12-18,2027,TW08YV,TW0002368008,6107585,GOLD CIRCUIT ELECTRONICS,TW,TWD,10102015.0,2536333400.0,36747.0,491839057.0,0.7473,0.7473,1.0,2646072278.261768,3540843407.2819057,0.7473,MID Cap Index,0.0018335875217861,2535731094.0
1790,2023-12-18,2027,TW00G5,TW0002353000,6005850,Acer Inc,TW,TWD,10102030.0,3787724002.0,44014.0,3047853828.0,1.0,1.0,1.0,3447344951.386103,3447344951.386103,1.0,MID Cap Index,0.0026105512975367067,3610220957.0
1791,2023-12-18,2027,TW012S,TW0001229003,6515144,Lien Hwa Ind,TW,TWD,45102020.0,2764134043.0,40395.0,1583739567.0,0.7466,0.824,1.0,2839364059.3596087,3445830169.1257386,0.824,MID Cap Index,0.0020240543314696473,2799134180.0
1792,2023-12-18,2027,TW10J9,TW0003533006,B1GJFG8,Lotes,TW,TWD,10102015.0,3096284004.0,147594.0,111329813.0,0.811,0.8136,1.0,2660518542.4648266,3270057205.58607,0.8136,MID Cap Index,0.002327457582086803,3218720945.0
1793,2023-12-18,2027,TW08VS,TW0009945006,6748423,Ruentex C D,TW,TWD,35101010.0,2248182747.0,26047.0,2844225085.0,0.6687,0.6687,1.0,2181652796.073565,3262528482.239517,0.6687,MID Cap Index,0.0016180391476689994,2237641852.0
1794,2023-12-18,2027,TW6050,TW0005269005,B6ZZQ69,ASMEDIA TECHNOLOGY,TW,TWD,10102010.0,1881065075.0,259224.0,69364774.0,0.5177,0.5176,1.0,1671465534.8321414,3229261079.6602426,0.5176,MID Cap Index,0.001358875012072726,1879234877.0
1795,2023-12-18,2027,TW601W,TW0008464009,BSZLN15,NIEN MADE ENTERPRISE,TW,TWD,40202015.0,2186141985.0,280263.0,293020200.0,0.6478,0.6478,1.0,2089287163.9090254,3225204019.6187487,0.6478,MID Cap Index,0.0015950764539432723,2205885955.0
1796,2023-12-18,2027,TW060V,TW0003044004,6305721,Tripod Tech,TW,TWD,10102015.0,3199898045.0,14536.0,525605900.0,0.9206,0.9206,1.0,2949357185.809566,3203733636.5517774,0.9206,MID Cap Index,0.0023074632694119667,3191070124.0
1797,2023-12-18,2027,TW01G6,TW0001504009,6879851,Teco Electric,TW,TWD,50202040.0,2638046954.0,40403.0,2138796616.0,0.8285,0.8285,1.0,2653438605.4878626,3202701998.174849,0.8285,MID Cap Index,0.0019115439968201916,2643539778.0
1798,2023-12-18,2027,TW03UM,TW0002449006,6352493,King Yuan Elec,TW,TWD,10102020.0,3336017929.0,9957.0,1222745065.0,1.0,1.0,1.0,3184648559.6148286,3184648559.6148286,1.0,MID Cap Index,0.0025191979981791643,3483885345.0
1799,2023-12-18,2027,TW208Z,KYG989221000,B734XQ4,ZHEN DING TECH.HOLDING,TW,TWD,10102015.0,2192987144.0,259008.0,947049161.0,0.6774,0.6774,1.0,2145039015.2672772,3166576639.0128098,0.6774,MID Cap Index,0.001581625653086397,2187284381.0
1800,2023-12-18,2027,TW03A2,TW0002371002,6875677,Tatung,TW,TWD,50202010.0,2512863059.0,40402.0,2348486685.0,0.8762,0.8149,1.0,2501414542.0374956,3069596934.6392145,0.8149,MID Cap Index,0.0018230502425414135,2521158729.0
1801,2023-12-18,2027,TW05WQ,TW0003035002,6186045,Faraday Tech,TW,TWD,10102010.0,2512597889.0,39096.0,248550313.0,0.8622,0.8622,1.0,2605596240.293277,3022032289.8321466,0.8622,MID Cap Index,0.0017908776225673924,2476666109.0
1802,2023-12-18,2027,TW027Y,TW0002027000,6873109,Ta Chen,TW,TWD,55102010.0,2722493056.0,44121.0,2434260615.0,0.8809,0.8807,1.0,2640930594.0953918,2998672185.86964,0.8807,MID Cap Index,0.0019628084643330654,2714435169.0
1803,2023-12-18,2027,TW20I9,TW0006789001,BMCVYD5,VISERA TECHNOLOGIES,TW,TWD,10102010.0,949602868.0,337891.0,315777119.0,0.3235,0.3246,1.0,970782802.2500855,2990704874.4611382,0.3246,MID Cap Index,0.0007071022246187021,977875927.0
1804,2023-12-18,2027,TW08JG,TW0009904003,6696157,Pou Chen,TW,TWD,40204025.0,2598504006.0,24877.0,2946787213.0,0.8721,0.8721,1.0,2540824871.3783665,2913455878.200168,0.8721,MID Cap Index,0.0018382725931982622,2542210240.0
1805,2023-12-18,2027,TW036Y,TW0002360005,6212100,Chroma Ate,TW,TWD,50202025.0,2812976580.0,44287.0,425367037.0,1.0,1.0,1.0,2878560708.7692084,2878560708.7692084,1.0,MID Cap Index,0.002077686460249341,2873303891.0
1806,2023-12-18,2027,TW070W,TW0003653002,B3FJBY3,JENTECH PRECISION INDL.,TW,TWD,10102015.0,2052280983.0,216448.0,138079424.0,0.6264,0.6336,1.0,1746746631.2547174,2756860213.4701977,0.6336,MID Cap Index,0.0014478518543732844,2002284005.0
1807,2023-12-18,2027,TW032U,TW0002352002,6054465,Qisda,TW,TWD,10102030.0,2283145878.0,43219.0,1966782000.0,0.8296,0.8296,1.0,2281432346.2551026,2750038990.182139,0.8296,MID Cap Index,0.001669489151109481,2308793827.0
1808,2023-12-18,2027,TW080X,TW0006239007,6599676,PTI,TW,TWD,10102010.0,3601527367.0,11474.0,759146634.0,1.0,1.0,1.0,2720475898.9626136,2720475898.9626136,1.0,MID Cap Index,0.002679982099358427,3706239195.0
1809,2023-12-18,2027,TW02A1,TW0002059003,B01H720,King Slide,TW,TWD,55102015.0,2034856990.0,19085.0,95297072.0,0.7196,0.7799,1.0,2092677664.4628437,2683264090.8614483,0.7799,MID Cap Index,0.001474469098401209,2039093905.0
1810,2023-12-18,2027,TW02G7,TW0002201001,6988597,Yulon Motor,TW,TWD,40101020.0,1692541663.0,40408.0,1070000000.0,0.6749,0.6655,1.0,1774886084.881134,2666996370.9709,0.6655,MID Cap Index,0.0012445580717282665,1721142058.0
1811,2023-12-18,2027,TW104U,TW0002049004,B1YMYT5,HIWIN Tech,TW,TWD,50204000.0,2325466421.0,180888.0,353792240.0,0.9235,0.9185,1.0,2396622226.6111007,2609278417.649538,0.9185,MID Cap Index,0.00172265901425917,2382324255.0
1812,2023-12-18,2027,TW04D6,TW0002542008,6154075,Highwealth Const,TW,TWD,35101010.0,2132901357.0,38826.0,1886141590.0,0.8858,0.876,1.0,2159591691.290577,2465287318.8248596,0.876,MID Cap Index,0.0015436021760309225,2134700410.0
1813,2023-12-18,2027,TW033V,TW0002354008,6801779,Foxconn Tech,TW,TWD,10102015.0,1766836808.0,44084.0,1414485192.0,0.7519,0.7519,1.0,1817192503.3119063,2416800775.7838893,0.7519,MID Cap Index,0.001280260110247491,1770515632.0
1814,2023-12-18,2027,TW08OL,TW0009921007,6372167,GIANT MFG,TW,TWD,40203050.0,2304677059.0,2452.0,392064626.0,1.0,1.0,1.0,2327034184.6370945,2327034184.6370945,1.0,MID Cap Index,0.0016472922978090386,2278097037.0
1815,2023-12-18,2027,TW1P8N,TW0001795003,B04S979,LOTUS PHARMACEUTICAL,TW,TWD,20103015.0,1205446809.0,228776.0,262591312.0,0.4228,0.5226,1.0,1146018042.843001,2192916270.269807,0.5226,MID Cap Index,0.0008782818152276162,1214606056.0
1816,2023-12-18,2027,TW05MG,TW0002915006,6758422,Ruentex Ind,TW,TWD,55101020.0,1784726815.0,41423.0,1104318772.0,0.7954,0.7954,1.0,1728448111.7055326,2173055207.072583,0.7954,MID Cap Index,0.0012830564636045823,1774382805.0
1817,2023-12-18,2027,TW10WM,TW0002492006,6089694,Walsin Tech,TW,TWD,10102015.0,1476608894.0,43280.0,485804299.0,0.7412,0.7404,1.0,1605473571.168972,2168386778.996451,0.7404,MID Cap Index,0.0010866123779643291,1502713539.0
1818,2023-12-18,2027,TW1PET,KYG0097V1086,BMXC4S2,ADVANCED ENERGY SO,TW,TWD,50202010.0,806509281.0,337231.0,85418780.0,0.4021,0.4021,1.0,822034840.3155203,2044354241.0234277,0.4021,MID Cap Index,0.0005796306493285617,801591112.0
1819,2023-12-18,2027,TW01UK,TW0001722007,6109439,Twn Fertilizer,TW,TWD,55201015.0,1588000145.0,36770.0,980000000.0,0.7593,0.7593,1.0,1526155177.851209,2009950188.1353996,0.7593,MID Cap Index,0.0011747899711667031,1624657358.0
1820,2023-12-18,2027,TW06QL,TW0003532008,B1HKJZ7,FORMOSA SUMCO TECHNOLOGY,TW,TWD,10102010.0,367461001.0,147593.0,387848299.0,0.1643,0.1643,1.0,326227544.0071885,1985560219.155134,0.1643,MID Cap Index,0.00027068980669027584,374346221.0
1821,2023-12-18,2027,TW1AYY,US82706C1080,B0CL646,SILICON MOTION TECH.ADR,TW,USD,10102010.0,1978712484.0,54332.0,33407268.0,1.0,1.0,1.0,1973367320.76,1973367320.76,1.0,MID Cap Index,0.0014486833161367289,2003433862.0
1822,2023-12-18,2027,TW02LC,TW0002227006,B04G7V3,Yulon Nissan,TW,TWD,40101020.0,217533057.0,21874.0,300000000.0,0.1217,0.1217,1.0,223708147.06182456,1838193484.4850004,0.1217,MID Cap Index,0.00016016124079185176,221492475.0
1823,2023-12-18,2027,TW08MJ,TW0009914002,6584445,Merida Industry,TW,TWD,40203050.0,1479391777.0,26172.0,298983801.0,0.8372,0.8372,1.0,1521709208.7814522,1817617306.2368038,0.8372,MID Cap Index,0.0010372090147581885,1434391933.0
1824,2023-12-18,2027,TW01ZP,TW0001802007,6870865,Twn Glass Ind,TW,TWD,50203020.0,731142058.0,40399.0,2908060800.0,0.4142,0.4142,1.0,728411125.3747547,1758597598.683618,0.4142,MID Cap Index,0.0005311839599069761,734592523.0
1825,2023-12-18,2027,TW02WN,TW0002337003,6574101,Macronix,TW,TWD,10102010.0,1772733616.0,2602.0,1855827941.0,1.0,1.0,1.0,1713107892.6066194,1713107892.6066194,1.0,MID Cap Index,0.001293125171786,1788307167.0
1826,2023-12-18,2027,TW1P0F,KYG7171A1085,BD5TXX6,POLARIS GROUP,TW,TWD,20103010.0,779810066.0,288082.0,743076606.0,0.4721,0.4724,1.0,794079676.4711795,1680947663.9948761,0.4724,MID Cap Index,0.0005674939325804178,784806830.0
1827,2023-12-18,2027,TW0683,TW0003189007,6687872,Kinsus,TW,TWD,10102010.0,875800839.0,20678.0,454499060.0,0.6174,0.6174,1.0,891558925.9741927,1444053977.9303415,0.6174,MID Cap Index,0.0006592932299840023,911759228.0
1828,2023-12-18,2027,TW01C2,TW0001434009,6348588,Formosa Taffeta,TW,TWD,55101020.0,779673966.0,40833.0,1684664600.0,0.5681,0.5681,1.0,780871566.1818832,1374531889.0721407,0.5681,MID Cap Index,0.0005649562111752934,781297328.0
1829,2023-12-18,2027,KR10EQ,KR7128940004,B613DJ9,HanmiPharm,KR,KRW,20103015.0,1660942227.0,241376.0,12562158.0,0.519,0.519,1.0,1534288492.630666,2956239870.1939616,0.519,MID Cap Index,0.001194490449928313,1651901826.0
1830,2023-12-18,2027,KR04T8,KR7029780004,B1WQQ48,Samsung Card,KR,KRW,30201020.0,810465686.0,136666.0,115858891.0,0.2814,0.2814,1.0,819059012.6834542,2910657472.222652,0.2814,MID Cap Index,0.0005900432675544483,815991079.0
1831,2023-12-18,2027,KR03T7,KR7011780004,6499323,Kumho,KR,KRW,55201000.0,2453204297.0,25361.0,29314312.0,0.7529,0.7529,1.0,2183656890.940789,2900327919.9638586,0.7529,MID Cap Index,0.001650674642123347,2282774597.0
1832,2023-12-18,2027,KR04IX,KR7021240007,6173401,COWAY,KR,KRW,40202020.0,2132111466.0,19943.0,73799619.0,0.6681,0.6681,1.0,1926827566.6470623,2884040662.546119,0.6681,MID Cap Index,0.001526174782821966,2110599470.0
1833,2023-12-18,2027,KR03U8,KR7011790003,6018085,SKC,KR,KRW,55201000.0,1334510706.0,44967.0,37868298.0,0.491,0.4916,1.0,1379946583.8373024,2807051635.1450415,0.4916,MID Cap Index,0.0009448105876677523,1306610978.0
1834,2023-12-18,2027,KR30BP,KR7180640005,BCGD8Q8,HANJIN KAL,KR,KRW,40501010.0,2497835639.0,268471.0,66762279.0,0.7791,0.7791,1.0,2169818244.0735765,2785031759.817195,0.7791,MID Cap Index,0.0017405692503589577,2407092935.0
1835,2023-12-18,2027,KR043I,KR7016360000,6408448,Samsung Sec,KR,KRW,30202015.0,1949440405.0,25252.0,89300000.0,0.7045,0.7045,1.0,1870744804.3464503,2655422007.5889997,0.7045,MID Cap Index,0.0014245384910629327,1970043155.0
1836,2023-12-18,2027,KR02ZC,KR7005940002,6537085,NH INV&SEC,KR,KRW,30202015.0,1125148101.0,41511.0,331665921.0,0.4319,0.4319,1.0,1141810129.3203437,2643690968.5583324,0.4319,MID Cap Index,0.000819685238063733,1133570839.0
1837,2023-12-18,2027,KR19SD,KR7035900000,B16TC34,JYP ENTERTAINMENT,KR,KRW,40301010.0,2068435625.0,4161.0,35497492.0,0.7804,0.7805,1.0,2017218269.2119658,2584520524.294639,0.7805,MID Cap Index,0.0014548577128084663,2011972647.0
1838,2023-12-18,2027,KR055L,KR7035250000,6683449,Kangwon Land,KR,KRW,40501020.0,1451391169.0,4982.0,213940500.0,0.4645,0.5347,1.0,1378386237.1186366,2577868406.805006,0.5347,MID Cap Index,0.0010405737168751588,1439045095.0
1839,2023-12-18,2027,KR1AOA,KR7383220001,BP2NF51,F&F,KR,KRW,40204020.0,1198148941.0,339905.0,38307075.0,0.4648,0.4648,1.0,1169351951.5588095,2515817451.7186093,0.4648,MID Cap Index,0.0008708841833031666,1204375617.0
1840,2023-12-18,2027,KR068P,KR7071050009,6654586,Kr Inv Holdings,KR,KRW,30202015.0,1984005774.0,12258.0,55725992.0,0.7402,0.7402,1.0,1861429518.9999142,2514765629.5594625,0.7402,MID Cap Index,0.001442414661914889,1994764725.0
1841,2023-12-18,2027,KR15O5,KR7068760008,B0V3YP0,Celltrion Pharm,KR,KRW,20103015.0,1240948313.0,29045.0,39609168.0,0.4496,0.4496,1.0,1099136963.9954543,2444699653.0148005,0.4496,MID Cap Index,0.0008740417548297982,1208742331.0
1842,2023-12-18,2027,KR03M0,KR7010620003,6451066,Hyundai Mipo Dk,KR,KRW,50206030.0,1401711355.0,41559.0,39942149.0,0.5763,0.5763,1.0,1404660928.6577616,2437377977.889574,0.5763,MID Cap Index,0.0010501444700958145,1452280818.0
1843,2023-12-18,2027,KR025I,KR7003410008,6837280,SSANGYONG C&E,KR,KRW,50101030.0,492216600.0,40507.0,503859595.0,0.2235,0.2211,1.0,517418343.5840639,2340200558.95099,0.2211,MID Cap Index,0.0003654303956440183,505366232.0
1844,2023-12-18,2027,KR07P7,KR7272210006,BJN3H96,HANWHA SYSTEMS,KR,KRW,50201020.0,955545789.0,320597.0,188919389.0,0.4048,0.4048,1.0,935708895.340114,2311533832.361942,0.4048,MID Cap Index,0.0006824215259356398,943744142.0
1845,2023-12-18,2027,KR02O1,KR7004990008,6535432,LOTTE CORP,KR,KRW,45102020.0,863882650.0,41510.0,104909237.0,0.7081,0.3829,1.0,862771095.4672806,2253254362.6724486,0.3829,MID Cap Index,0.0006284166166150874,869058900.0
1846,2023-12-18,2027,KR401G,KR7064350002,BFPM3C8,HYUNDAI ROTEM,KR,KRW,50206025.0,1480219164.0,269329.0,109142293.0,0.6627,0.6627,1.0,1477771841.6587799,2229925821.123857,0.6627,MID Cap Index,0.001062934154952107,1469968112.0
1847,2023-12-18,2027,KR01MY,KR7001450006,B01LXY6,Hyundai Mar&Fire,KR,KRW,30302025.0,1652259970.0,25268.0,89400000.0,0.781,0.781,1.0,1659341422.194258,2124636904.218,0.781,MID Cap Index,0.0012246864156386281,1693660863.0
1848,2023-12-18,2027,KR032G,KR7006260004,6375780,Ls,KR,KRW,50202010.0,1913475681.0,41536.0,32200000.0,0.8528,0.8528,1.0,1809833872.7996802,2122225460.6000004,0.8528,MID Cap Index,0.0013814186005699038,1910411179.0
1849,2023-12-18,2027,KR01DP,KR7001040005,6189516,CJ Corp,KR,KRW,50203000.0,1242476719.0,40494.0,29176998.0,0.5797,0.5797,1.0,1181640642.3895407,2038365779.5230994,0.5797,MID Cap Index,0.0009065316935635556,1253673782.0
1850,2023-12-18,2027,KR01CO,KR7000990002,6407757,DB HITEK,KR,KRW,10102010.0,1816966485.0,41538.0,44398588.0,0.8761,0.8761,1.0,1752329185.777675,2000147455.5161226,0.8761,MID Cap Index,0.0013189918660643063,1824079106.0
1851,2023-12-18,2027,KR03ES,KR7008770000,6440332,Hotel Shilla,KR,KRW,40401030.0,1628462493.0,26081.0,39248121.0,0.8218,0.8218,1.0,1615601500.2974644,1965930275.368051,0.8218,MID Cap Index,0.0011872567325140356,1641898070.0
1852,2023-12-18,2027,KR20DQ,KR7007070006,B7F9Q79,GS RETAIL,KR,KRW,45201010.0,804066517.0,258997.0,104717922.0,0.4212,0.4212,1.0,827639990.7435211,1964957242.9808192,0.4212,MID Cap Index,0.0005866964491502644,811362649.0
1853,2023-12-18,2027,KR03FT,KR7008930000,6146083,HANMI SCIENCE,KR,KRW,20103015.0,859133388.0,25229.0,69956940.0,0.4371,0.4371,1.0,846440724.7342651,1936492163.6565206,0.4371,MID Cap Index,0.0006156508902358995,851404739.0
1854,2023-12-18,2027,KR812M,KR7263750002,BYX56S9,PEARLABYSS,KR,KRW,40203040.0,1125027078.0,299873.0,64247855.0,0.581,0.581,1.0,1117220234.7614942,1922926393.7375116,0.581,MID Cap Index,0.0008129643526726008,1124276296.0
1855,2023-12-18,2027,KR00ZA,KR7000120006,6497112,CJ LOGISTICS,KR,KRW,50206060.0,968351196.0,25334.0,22812344.0,0.4727,0.4727,1.0,896328122.4339733,1896188116.001636,0.4727,MID Cap Index,0.0007108675495245149,983083124.0
1856,2023-12-18,2027,KR05GW,KR7039490008,B00VS64,KIWOOM,KR,KRW,30202015.0,1167701154.0,18114.0,26226706.0,0.5882,0.5882,1.0,1089692264.9141486,1852588005.6343908,0.5882,MID Cap Index,0.0008414403263463821,1163656697.0
1857,2023-12-18,2027,KR04R6,KR7028670008,B24FX49,PANOCEAN,KR,KRW,50206030.0,757146492.0,139157.0,534569512.0,0.4034,0.4034,1.0,730698540.7686378,1811349877.9589436,0.4034,MID Cap Index,0.0005261794011577426,727671547.0
1858,2023-12-18,2027,KR01ZB,KR7002790004,6665931,AMOREG,KR,KRW,40204035.0,840209167.0,40505.0,82458180.0,0.4614,0.4614,1.0,831911574.0834719,1803015981.9754486,0.4614,MID Cap Index,0.0006089882729775525,842190777.0
1859,2023-12-18,2027,KR71H0,KR7282330000,BD95QN1,BGF RETAIL,KR,KRW,45201010.0,898107065.0,302534.0,17283906.0,0.5142,0.5142,1.0,913075246.876126,1775720044.488771,0.5142,MID Cap Index,0.0006651845944124792,919906598.0
1860,2023-12-18,2027,KR05R7,KR7052690005,B4LW1M1,KEPCO E&C,KR,KRW,50101015.0,643383196.0,217905.0,38220000.0,0.3423,0.3423,1.0,603575038.4074866,1763292545.7419999,0.3423,MID Cap Index,0.0004713524824388413,651849520.0
1861,2023-12-18,2027,KR03ZD,KR7012750006,6180230,S-1 Corporation,KR,KRW,50205040.0,945808874.0,42018.0,37999178.0,0.5242,0.5242,1.0,920522061.7154124,1756051243.2571774,0.5242,MID Cap Index,0.0006787785777752689,938706184.0
1862,2023-12-18,2027,KR058O,KR7036460004,6182076,Korea Gas,KR,KRW,65102020.0,442347638.0,14159.0,92313000.0,0.5346,0.5346,0.4605312,431751330.81228817,1753661115.8703,0.24619997951999997,MID Cap Index,0.0003194236854578555,441741974.0
1863,2023-12-18,2027,KR1AG2,KR7293490009,BMGYMB4,KAKAO GAMES,KR,KRW,40203040.0,968312281.0,329532.0,82461332.0,0.5753,0.5756,1.0,990011259.867442,1719963967.8030612,0.5756,MID Cap Index,0.000703264240441018,972568247.0
1864,2023-12-18,2027,KR60L2,KR7112610001,BSPBZK8,CS WIND,KR,KRW,60102020.0,1474369562.0,279550.0,42171403.0,0.7098,0.7098,1.0,1190661012.1740777,1677459864.995883,0.7098,MID Cap Index,0.0010651000929714728,1472963462.0
1865,2023-12-18,2027,KR14JZ,KR7014680003,6988155,Hansol Chemical,KR,KRW,55201000.0,1615881183.0,25850.0,11335195.0,0.8562,0.8562,1.0,1407974307.1187952,1644445581.7785509,0.8562,MID Cap Index,0.0011556273118768496,1598156659.0
1866,2023-12-18,2027,KR17P8,KR7139480008,B682TF7,E-MART,KR,KRW,40401010.0,1124909738.0,251920.0,27875819.0,0.7152,0.7152,1.0,1174858212.7204695,1642698843.289247,0.7152,MID Cap Index,0.0008161442036378003,1128673821.0
1867,2023-12-18,2027,KR18O8,KR7020150009,B45LHQ0,LOTTE ENERGY MATERIALS,KR,KRW,10102015.0,685962339.0,249543.0,46110835.0,0.4673,0.4673,1.0,751009078.4405029,1607124071.1331112,0.4673,MID Cap Index,0.0005059371410586819,699677831.0
1868,2023-12-18,2027,KR05N3,KR7047040001,6344122,Daewoo Eng&Const,KR,KRW,50101010.0,576079737.0,8869.0,415622638.0,0.4231,0.4231,1.0,621079685.3132031,1467926460.2061052,0.4231,MID Cap Index,0.0004266258561925915,589995534.0
1869,2023-12-18,2027,KR01W8,KR7002380004,6490917,KCC,KR,KRW,50203010.0,782372923.0,25284.0,8886471.0,0.5099,0.5099,1.0,743090030.5118896,1457325025.5185125,0.5099,MID Cap Index,0.0005622896036772217,777609585.0
1870,2023-12-18,2027,KR12AO,KR7112040001,B4Y8TB1,WEMADE,KR,KRW,40203040.0,927508778.0,218060.0,33796962.0,0.5469,0.5469,1.0,759588147.5758691,1388897691.6728268,0.5469,MID Cap Index,0.0006875861486867731,950886476.0
1871,2023-12-18,2027,KR057N,KR7035760008,6199753,CJ ENM,KR,KRW,40301035.0,451665893.0,19718.0,21929154.0,0.5997,0.5997,0.6013007,492969905.5017393,1367082265.0481381,0.36060002979,MID Cap Index,0.0003303278208839128,456821677.0
1872,2023-12-18,2027,KR82G1,KR7298020009,BD83164,HYOSUNG TNC,KR,KRW,55101020.0,713824992.0,307590.0,4327682.0,0.5661,0.5661,1.0,729451536.6045853,1288555973.5110145,0.5661,MID Cap Index,0.0005137502424641513,710482837.0
1873,2023-12-18,2027,KR91I3,KR7336260005,BH4G7R8,DOOSAN FUEL CELL,KR,KRW,60102010.0,753999259.0,320039.0,65493726.0,0.6638,0.6638,1.0,788804768.1263573,1188316914.923708,0.6638,MID Cap Index,0.0005467630939601756,756137442.0
1874,2023-12-18,2027,KR1KIE,KR7137310009,BKSCSZ8,SD BIOSENSOR,KR,KRW,20102015.0,483993204.0,342319.0,124452353.0,0.4459,0.446,1.0,497091890.53852373,1114555808.3823402,0.446,MID Cap Index,0.00036598086286041107,506127492.0
1875,2023-12-18,2027,KR035J,KR7006360002,6537096,GS E&C,KR,KRW,50101010.0,935919084.0,41512.0,85581490.0,0.9171,0.9171,1.0,973718099.1857287,1061736014.813792,0.9171,MID Cap Index,0.0006889964166843937,952836784.0
