,Date,Index_Symbol,Index_Name,Index_ISIN,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Float,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,Instrument_Name,Country,Currency,Exchange,ICB,outNoShares_Review,Free_Float_Review,close_Review,Mcap_Units_Index_Currency,Weight,Cutoff,close_Cutoff,Free_Float_Cutoff,outNoShares_Cutoff,ADTV_3M_USD_Cutoff,Market_Cap_USD_Cutoff,Rank,Prev_Comp,New_Rank
93,2020-12-21,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,AKAM,US00971T1016,2507457,AKAM.OQ,Akamai Technologies Inc.,US,USD,NASDAQ,9535.0,181605446,1.0,49.16,8927723725.0,0.0006646088302403396,2010-11-30,52.19,1.0,181605446.0,226343674.0,9477988226.74,51,True,94.0
94,2020-12-21,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,CHKPF,IL0010824113,2181334,CHKP.OQ,Check Point Software Technolog,US,USD,NASDAQ,9537.0,156213674,0.8004,99.6,12453329097.0,0.000927066376458144,2018-11-30,111.81,0.8004,159034688.0,124863684.6,17781668465.28,74,True,95.0
95,2020-12-21,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,US02E2,US90384S3031,B28TS42,ULTA.OQ,Ulta Beauty,US,USD,NASDAQ,5379.0,59770399,1.0,229.06,13691007595.0,0.0010192031947678303,2018-11-30,297.79,1.0,60179958.0,306644666.7,17920989692.82,72,True,96.0
96,2020-12-21,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5087.64,2394,0.893,2.34e+19,4597315462,CTXS,US1773761002,2182553,CTXS.OQ,Citrix Systems Inc.,US,USD,NASDAQ,9537.0,155726896,1.0,91.45,14241224639.0,0.0010601631434910574,2016-11-30,86.73,0.8366,155102006.0,102571060.2,13451996980.380001,77,True,97.0
97,2020-12-21,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,US804Y,GB00BZ09BD16,BZ09BD1,TEAM.OQ,ATLASSIAN 'A',US,USD,NASDAQ,10101015.0,132163053,1.0,248.19,32801548124.0,0.0024418540716843076,2020-11-30,225.05,1.0,125801914.0,343928558.4,28311720745.7,82,,98.0
98,2020-12-21,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,US418Z,US5303073051,BRTLC06,LBRDK.OQ,Liberty Broadband Cl C,US,USD,NASDAQ,15102010.0,208317548,1.0,159.01,33124573307.0,0.0024659011183475713,2020-11-30,157.35,1.0,152957753.0,128212591.8,24067902434.55,87,,99.0
99,2020-12-21,SWUSACGV,STOXX US All Cap,,Gross Return,USD,9147.27,2255,0.9081,3.79e+19,4141573575,ODFL,US6795801009,2656423,ODFL.OQ,OLD DOMINION FGT. LINES,US,USD,NASDAQ,50206010.0,117331447,0.9435,197.82,21899113209.0,0.001630241309145603,2020-11-30,203.36,0.9435,117948168.0,151214863.2,23985939444.480003,88,,100.0
0,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,AAPL,US0378331005,2046251,AAPL.OQ,Apple Inc.,US,USD,NASDAQ,10102030.0,16406397000,0.9459,169.75,2630000000000.0,0.15121863015662973,2021-11-30,165.3,0.9459,16530166000.0,12066778920.0,2732436439800.0,1,True,1.0
1,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,MSFT,US5949181045,2588173,MSFT.OQ,Microsoft Corp.,US,USD,NASDAQ,10101015.0,7507897348,1.0,319.91,2400000000000.0,0.13799418721517542,2021-11-30,330.59,1.0,7531574551.0,7541610678.0,2489863230815.09,2,True,2.0
2,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,AMZN,US0231351067,2000019,AMZN.OQ,Amazon.com Inc.,US,USD,NASDAQ,40401010.0,507147620,0.86,3341.58,1460000000000.0,0.08394646388923171,2021-11-30,3507.07,0.86,504323736.0,11082677737.0,1768698644813.52,3,True,3.0
3,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US10YL,US88160R1014,B616C79,TSLA.OQ,TESLA,US,USD,NASDAQ,40101020.0,990015158,0.8202,899.94,731000000000.0,0.04203072952262218,2021-11-30,1144.76,0.8202,990015158.0,23641343878.0,1133329752272.08,4,True,4.0
4,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US40C2,US02079K1079,BYY88Y7,GOOG.OQ,ALPHABET CLASS C,US,USD,NASDAQ,10101020.0,317737778,1.0,2848.03,905000000000.0,0.0520353080957224,2021-11-30,2849.04,0.8784,320168491.0,3272566794.0,912172837598.64,5,True,5.0
5,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,GOOG,US02079K3059,BYVY8G0,GOOGL.OQ,ALPHABET INC. CL A,US,USD,NASDAQ,10101020.0,300809676,1.0,2832.14,852000000000.0,0.04898793646138727,2021-11-30,2837.95,1.0,301084627.0,4310453966.0,854463117194.6499,6,True,6.0
6,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,NVDA,US67066G1040,2379504,NVDA.OQ,NVIDIA Corp.,US,USD,NASDAQ,10102010.0,2500000000,1.0,277.19,693000000000.0,0.0398458215583819,2021-11-30,326.76,1.0,2492000000.0,8667895457.0,814285920000.0,7,True,7.0
7,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US20PD,US30303M1027,B7TL820,FB.OQ,META PLATFORMS CLASS A,US,USD,NASDAQ,10101020.0,2366277848,1.0,325.45,770000000000.0,0.04427313506486878,2021-11-30,324.46,1.0,2396047121.0,7258355081.0,777421448879.6599,8,True,8.0
8,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ADBE,US00724F1012,2008154,ADBE.OQ,ADOBE,US,USD,NASDAQ,10101015.0,475800000,1.0,549.77,262000000000.0,0.01506436543765665,2021-11-30,669.85,1.0,476400000.0,1399854553.0,319116540000.0,9,True,9.0
9,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,NFLX,US64110L1061,2857817,NFLX.OQ,Netflix Inc.,US,USD,NASDAQ,40301010.0,442952194,1.0,593.74,263000000000.0,0.015121863015662974,2021-11-30,641.9,1.0,442595888.0,2425912710.0,284102300507.2,10,True,10.0
10,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,PCCW,US22160K1051,2701271,COST.OQ,Costco Wholesale Corp.,US,USD,NASDAQ,40401010.0,441825000,1.0,548.56,242000000000.0,0.013914413877530188,2021-11-30,539.38,1.0,442141000.0,899378804.9,238482012580.0,11,True,11.0
11,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,CSCO,US17275R1023,2198163,CSCO.OQ,Cisco Systems Inc.,US,USD,NASDAQ,15101010.0,4217627072,1.0,60.36,255000000000.0,0.014661882391612388,2021-11-30,54.84,1.0,4214204641.0,1043019813.0,231106982512.44,12,True,12.0
12,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,CMCSA,US20030N1019,2044545,CMCSA.OQ,Comcast Corp. Cl A,US,USD,NASDAQ,15102010.0,4559478670,1.0,48.4,221000000000.0,0.012706964739397404,2021-11-30,49.98,1.0,4584844820.0,962405891.2,229150544103.59998,13,True,13.0
13,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,BRCM,US11135F1012,BDZ78H9,AVGO.OQ,BROADCOM,US,USD,NASDAQ,10102010.0,411616288,1.0,645.03,266000000000.0,0.015294355749681942,2021-11-30,553.68,1.0,410260560.0,873213941.3,227153066860.8,14,True,14.0
14,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,PEP,US7134481081,2681511,PEP.OQ,PepsiCo Inc.,US,USD,NASDAQ,45101020.0,1382652943,1.0,169.42,234000000000.0,0.013454433253479604,2021-11-30,159.78,1.0,1381631264.0,624960664.4,220757043361.92,15,True,15.0
15,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US51NF,US70450Y1038,BYW36M8,PYPL.OQ,PayPal Holdings,US,USD,NASDAQ,50205015.0,1175032150,1.0,182.68,215000000000.0,0.012361979271359465,2021-11-30,184.89,1.0,1174728054.0,2945109259.0,217195469904.06,16,True,16.0
16,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,QCOM,US7475251036,2714923,QCOM.OQ,Qualcomm Inc.,US,USD,NASDAQ,10102010.0,1120000000,1.0,176.67,198000000000.0,0.011384520445251973,2021-11-30,180.56,1.0,1128000000.0,1471631811.0,203671680000.0,17,True,17.0
17,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,INTC,US4581401001,2463247,INTC.OQ,Intel Corp.,US,USD,NASDAQ,10102010.0,4057000000,1.0,49.6,201000000000.0,0.011557013179270942,2021-11-30,49.2,1.0,4057000000.0,1380718869.0,199604400000.0,18,True,18.0
18,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,AMD,US0079031078,2007849,AMD.OQ,ADVANCED MICRO DEVICES,US,USD,NASDAQ,10102010.0,1207610455,1.0,135.8,164000000000.0,0.009429602793036987,2021-11-30,158.37,1.0,1212965282.0,6313737971.0,192097311710.34,19,True,19.0
19,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,INTU,US4612021034,2459020,INTU.OQ,Intuit Inc.,US,USD,NASDAQ,10101015.0,273302200,1.0,604.63,165000000000.0,0.00948710037104331,2021-11-30,652.3,1.0,273259266.0,764502783.2,178247019211.8,20,True,20.0
20,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,TXN,US8825081040,2885409,TXN.OQ,Texas Instruments Inc.,US,USD,NASDAQ,10102010.0,923415011,1.0,184.24,170000000000.0,0.009774588261074926,2021-11-30,192.37,1.0,923523523.0,747682250.2,177658220119.51,21,True,21.0
21,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US92NK,US60770K1079,BGSXTS3,MRNA.OQ,MODERNA,US,USD,NASDAQ,20103010.0,405449527,0.9393,276.38,105000000000.0,0.006037245690663925,2021-11-30,352.43,0.9393,401527789.0,4636912245.0,141510438677.27,22,True,22.0
22,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ALD,US4385161066,2020459,HON.OQ,Honeywell International Inc.,US,USD,NASDAQ,50203000.0,690399265,1.0,199.85,138000000000.0,0.007934665764872586,2021-11-30,202.24,1.0,690399265.0,499407585.3,139626347353.6,23,False,23.0
23,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,U0026,US8725901040,B94Q9V0,TMUS.OQ,T-Mobile US Inc,US,USD,NASDAQ,15102015.0,1249053529,0.4797,118.99,71295354656.0,0.00409931021582183,2021-11-30,108.81,0.4828,1246857781.0,664361511.7,135670595150.61,24,True,24.0
24,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,AMAT,US0382221051,2046552,AMAT.OQ,Applied Materials Inc.,US,USD,NASDAQ,10102020.0,902928500,1.0,145.01,131000000000.0,0.007532182718828325,2021-11-30,147.19,1.0,913980756.0,987711098.3,134528827475.64,25,True,25.0
25,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,SBUX,US8552441094,2842255,SBUX.OQ,Starbucks Corp.,US,USD,NASDAQ,40501040.0,1179100000,1.0,108.09,127000000000.0,0.007302192406803033,2021-11-30,109.64,1.0,1178300000.0,731013082.9,129188812000.0,26,True,26.0
26,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US50H8,US16119P1084,BZ6VT82,CHTR.OQ,CHARTER COMMUNICATIONS CL.A,US,USD,NASDAQ,15102010.0,179291073,0.6945,646.76,80533035442.0,0.004630454487412377,2021-11-30,646.28,0.6765,183822205.0,676170910.9,118800614647.4,27,True,27.0
27,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ISRG,US46120E6023,2871301,ISRG.OQ,Intuitive Surgical Inc.,US,USD,NASDAQ,20102010.0,356972232,1.0,332.11,119000000000.0,0.006842211782752448,2021-11-30,324.34,1.0,356242821.0,539038935.6,115543796563.13998,28,True,28.0
28,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,AMGN,US0311621009,2023607,AMGN.OQ,Amgen Inc.,US,USD,NASDAQ,20103015.0,563265902,1.0,219.99,124000000000.0,0.0071296996727840635,2021-11-30,198.88,1.0,574553986.0,572992186.3,114267296735.68,29,True,29.0
29,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,AUD,US0530151036,2065308,ADP.OQ,Automatic Data Processing Inc.,US,USD,NASDAQ,50205020.0,421384042,1.0,229.36,96648643873.0,0.005557062940293158,2021-11-30,230.89,1.0,425518320.0,298239924.2,98247924904.79999,30,True,30.0
30,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ADI,US0326541051,2032067,ADI.OQ,Analog Devices Inc.,US,USD,NASDAQ,10102010.0,536409588,1.0,168.32,90288461852.0,0.005191367878406297,2021-11-30,180.25,1.0,537962844.0,681146153.9,96967802631.0,31,True,31.0
31,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,LRCX,US5128071082,2502247,LRCX.OQ,Lam Research Corp.,US,USD,NASDAQ,10102020.0,140802727,1.0,661.08,93081866765.0,0.005351981895294761,2021-11-30,679.85,1.0,142619346.0,817857777.4,96959762378.1,32,True,32.0
32,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,MU,US5951121038,2588184,MU.OQ,Micron Technology Inc.,US,USD,NASDAQ,10102010.0,1118623738,1.0,82.03,91760705228.0,0.005276018306762149,2021-11-30,84.0,1.0,1125753560.0,1310083289.0,94563299040.0,33,True,33.0
33,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,GILD,US3755581036,2369174,GILD.OQ,Gilead Sciences Inc.,US,USD,NASDAQ,20103015.0,1254383522,1.0,72.47,90905173839.0,0.005226827323986264,2021-11-30,68.93,1.0,1254178166.0,463687512.5,86450500982.38,34,True,34.0
34,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,PCLN,US09857L1089,BDRXDB4,BKNG.OQ,BOOKING HOLDINGS,US,USD,NASDAQ,40501015.0,41059841,1.0,2208.75,90690923809.0,0.005214508466173481,2021-11-30,2101.85,1.0,41052813.0,739940506.5,86286855004.05,35,True,35.0
35,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,KFT,US6092071058,B8CKK03,MDLZ.OQ,MONDELEZ,US,USD,NASDAQ,45102020.0,1394972132,1.0,64.78,90366294711.0,0.005195843079288104,2021-11-30,58.94,1.0,1397817443.0,392337142.5,82387360090.42,36,True,36.0
36,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,CSX,US1264081035,2160753,CSX.OQ,CSX Corp.,US,USD,NASDAQ,50206020.0,2217983411,1.0,35.31,78316994242.0,0.004503037485650152,2021-11-30,34.66,1.0,2272200648.0,401088768.2,78754474459.68,37,True,37.0
37,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,REGN,US75886F1075,2730190,REGN.OQ,REGENERON PHARMS.,US,USD,NASDAQ,20103010.0,105719735,1.0,603.14,63763800968.0,0.00366626412013724,2021-11-30,636.53,1.0,104674240.0,473800019.1,66628293987.2,38,True,38.0
38,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,FISV,US3377381088,2342034,FISV.OQ,Fiserv Inc.,US,USD,NASDAQ,50205015.0,660231928,0.9059,100.52,60121424491.0,0.003456836294522536,2021-11-30,96.52,0.9059,662204715.0,470914158.1,63915999091.799995,39,True,39.0
39,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,KLAC,US4824801009,2480138,KLAC.OQ,KLA,US,USD,NASDAQ,10102020.0,151622165,1.0,385.5,58450344608.0,0.0033607532485949465,2021-11-30,408.13,1.0,153281783.0,395950576.9,62558894095.79,40,True,40.0
40,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US00K6,US58733R1023,B23X1H3,MELI.OQ,MERCADOLIBRE,US,USD,NASDAQ,40201070.0,49711650,0.9195,1187.36,54274061952.0,0.003120627110805132,2021-11-30,1188.41,0.9195,49852319.0,698605063.6,59244994422.79,41,False,41.0
41,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,MRVL,US5738741041,BNKJSM5,MRVL.OQ,MARVELL TECHNOLOGY,US,USD,NASDAQ,10102010.0,823600000,1.0,84.17,69322412000.0,0.003985870791556468,2021-11-30,71.17,1.0,819280654.0,391446360.4,58308204145.18,42,True,42.0
42,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US01E1,US5500211090,B23FN39,LULU.OQ,LULULEMON ATHLETICA,US,USD,NASDAQ,40204020.0,124610529,1.0,370.57,46176923732.0,0.002655061274372702,2021-11-30,454.41,1.0,124952259.0,420061338.5,56779556012.19,43,True,43.0
43,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,XLNX,US9839191015,2985677,XLNX.OQ,Xilinx Inc.,US,USD,NASDAQ,10102010.0,247880415,1.0,196.15,48621743402.0,0.00279563248405992,2021-11-30,228.45,1.0,245766700.0,388796744.1,56145402615.0,44,True,44.0
44,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ACAD,US0527691069,2065159,ADSK.OQ,Autodesk Inc.,US,USD,NASDAQ,10101015.0,219850441,1.0,275.12,60485253328.0,0.0034777555714588936,2021-11-30,254.19,1.0,220013315.0,441121938.9,55925184539.85,45,True,45.0
45,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US507Y,US2521311074,B0796X4,DXCM.OQ,DEXCOM,US,USD,NASDAQ,20102010.0,96922034,1.0,544.89,52811847106.0,0.0030365532986352433,2021-11-30,562.59,1.0,96705873.0,327674742.4,54405757091.07,46,True,46.0
46,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US03OD,US34959E1091,B5B2106,FTNT.OQ,FORTINET,US,USD,NASDAQ,10101015.0,163320200,0.8286,330.53,44729672220.0,0.002571847817666713,2021-11-30,332.11,0.8286,163317652.0,291603716.4,54239425405.72,47,False,47.0
47,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ILMN,US4523271090,2613990,ILMN.OQ,Illumina Inc.,US,USD,NASDAQ,20103010.0,156500000,1.0,374.2,58562300000.0,0.003367190412479695,2021-11-30,365.33,1.0,146000000.0,346971885.9,53338180000.0,48,True,48.0
48,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US20QE,US6974351057,B87ZMX0,PANW.OQ,PALO ALTO NETWORKS,US,USD,NASDAQ,10101015.0,98019530,1.0,529.59,51910162893.0,0.002984708640261206,2021-11-30,546.94,1.0,97390878.0,621368398.3,53266966813.32001,49,False,49.0
49,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,SNPS,US8716071076,2867719,SNPS.OQ,SYNOPSYS,US,USD,NASDAQ,10101015.0,152574904,1.0,346.11,52807700023.0,0.0030363148514069523,2021-11-30,341.0,1.0,152574904.0,207141349.1,52028042264.0,50,True,50.0
50,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,IDXX,US45168D1046,2459202,IDXX.OQ,IDEXX LABORATORIES,US,USD,NASDAQ,20102010.0,84793608,1.0,604.11,51224666529.0,0.002945294259599065,2021-11-30,608.07,1.0,85280654.0,250055498.2,51856607277.78001,51,True,51.0
51,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US31D3,US98138H1014,B8K6ZD1,WDAY.OQ,WORKDAY CLASS,US,USD,NASDAQ,10101015.0,191000000,1.0,269.7,51512700000.0,0.0029618554865663196,2021-11-30,274.23,1.0,189000000.0,429949923.8,51829470000.0,52,True,52.0
52,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US804Y,GB00BZ09BD16,BZ09BD1,TEAM.OQ,ATLASSIAN 'A',US,USD,NASDAQ,10101015.0,140419555,1.0,343.33,48210245818.0,0.0027719723696244666,2021-11-30,376.32,1.0,137307769.0,398876516.7,51671659630.08,53,True,53.0
53,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,PE,US30161N1019,2670519,EXC.OQ,Exelon Corp.,US,USD,NASDAQ,65101015.0,977832660,1.0,53.4,52216264044.0,0.0030023087150686536,2021-11-30,52.73,1.0,977175235.0,259642304.7,51526450141.549995,54,True,54.0
54,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US9LHX,US98980L1017,BGSP7M9,ZM.OQ,ZOOM VIDEO COMMUNICATIONS A,US,USD,NASDAQ,10101015.0,240744533,0.9044,197.97,43103880537.0,0.0024783687335513892,2021-11-30,211.41,0.9044,236782193.0,1346429891.0,50058123422.13,55,True,55.0
55,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,CDN,US1273871087,2302232,CDNS.OQ,CADENCE DESIGN SYS.,US,USD,NASDAQ,10101015.0,276780000,1.0,177.32,49078629600.0,0.0028219023338694376,2021-11-30,177.46,1.0,276780000.0,189487444.0,49117378800.0,56,True,56.0
56,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US20C0,US0162551016,2679204,ALGN.OQ,ALIGN TECH.,US,USD,NASDAQ,20102015.0,78900000,0.9405,593.94,44073584973.0,0.002534124390003377,2021-11-30,611.53,0.9405,79136575.0,393458112.6,48394389709.75,57,True,57.0
57,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,VRTX,US92532F1003,2931034,VRTX.OQ,Vertex Pharmaceuticals Inc.,US,USD,NASDAQ,20103015.0,254251938,1.0,215.41,54768409965.0,0.0031490509242448703,2021-11-30,186.94,1.0,258865671.0,302761321.2,48392348536.74,58,True,58.0
58,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,U0426,US49271V1008,BD3W133,KDP.OQ,Keurig Dr Pepper,US,USD,NASDAQ,45101020.0,1417476953,0.6131,35.48,30834075653.0,0.0017728846701112351,2021-11-30,33.99,0.5324,1417422815.0,200152533.6,48178201481.850006,59,True,59.0
59,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,MARA,US5719032022,2210614,MAR.OQ,Marriott International Inc. Cl,US,USD,NASDAQ,40501025.0,325683100,0.8814,149.68,42966704384.0,0.0024704814369936644,2021-11-30,147.56,0.8814,325638540.0,313102417.7,48051222962.4,60,True,60.0
60,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US814Z,US2561631068,BFYT7B7,DOCU.OQ,DOCUSIGN,US,USD,NASDAQ,10101015.0,196718307,1.0,148.06,29126112534.0,0.0016746809274446098,2021-11-30,246.36,1.0,194556116.0,598152079.8,47930844737.76,61,True,61.0
61,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US9443,US98980G1022,BZ00V34,ZS.OQ,ZSCALER,US,USD,NASDAQ,10101015.0,138735981,0.5922,305.94,25135861505.0,0.0014452511576398713,2021-11-30,346.97,0.588,136987021.0,549506519.8,47530386676.37,62,False,62.0
62,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,MCHP,US5950171042,2592174,MCHP.OQ,Microchip Technology Inc.,US,USD,NASDAQ,10102010.0,554870712,1.0,82.6,45832320811.0,0.0026352474410412975,2021-11-30,83.43,1.0,548080288.0,304674976.2,45726338427.840004,63,True,63.0
63,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ATVI,US00507V1098,2575818,ATVI.OQ,Activision Blizzard Inc.,US,USD,NASDAQ,40203040.0,778888584,1.0,61.8,48135314491.0,0.0027676639998051667,2021-11-30,58.6,1.0,777016759.0,778861868.6,45533182077.4,64,True,64.0
64,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,US9J6K,US88339J1051,BD8FDD1,TTD.OQ,TRADE DESK CL.A,US,USD,NASDAQ,40301020.0,434119332,1.0,88.04,38219865989.0,0.0021975497260937425,2021-11-30,103.42,1.0,431216180.0,405931945.9,44596377335.6,65,True,65.0
65,2021-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,11099.65,2446,0.9106,4.67e+19,4206350273,ORLY,US67103H1077,B65LWX6,ORLY.OQ,O'Reilly Automotive Inc.,US,USD,NASDAQ,40401030.0,67684615,1.0,672.59,45523995203.0,0.002617519465343971,2021-11-30,638.16,1.0,69761656.0,256253607.6,44519098392.96,66,True,66.0
