,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight
119901,2019-03-18,1330,ID10EA,ID1000101009,PACIFIC STRATEGIC FINL.,ID,IDR,30202010.0,1.0,176757736.0,0.00033554893904223863
119786,2019-03-18,1330,TW17TQ,TW0001537009,Kung Long,TW,TWD,50202010.0,1.0,359914044.0,0.0003347565170495679
120427,2019-03-18,1330,IN81V9,INE684F01012,FIRSTSOURCE SOLUTIONS,IN,INR,50205020.0,0.5231037,107869599.0,0.00033422953190009625
120398,2019-03-18,1330,IN0229,INE119A01028,Balrampur Chi,IN,INR,45102035.0,0.7800312,266757896.0,0.00033399300350188545
121172,2019-03-18,1330,HK1AGS,KYG1069R1092,BESTWAY GLOBAL HOLDING,CN,HKD,40203050.0,1.0,119187465.0,0.0003332647580111316
119778,2019-03-18,1330,TW12PH,TW0001310001,Twn Styrene Mono,TW,TWD,50203015.0,1.0,385987497.0,0.0003326140855738321
121729,2019-03-18,1330,CN24PU,CNE000000461,DAZHONG TRSP.(GROUP) 'B',CN,USD,40501015.0,1.0,352009872.0,0.0003322316530529473
121841,2019-03-18,1330,726829,GRS434003000,PUBLIC POWER,GR,EUR,65101015.0,1.0,212653232.0,0.00033005989847426553
121133,2019-03-18,1330,CN8B0I,HK0000350550,CHINA POWER CLENDV.,CN,HKD,65101010.0,1.0,195137779.0,0.00032919247008243854
121084,2019-03-18,1330,CN89CS,KYG312371035,ESSEX BIO-TECHNOLOGY,CN,HKD,20103010.0,1.0,238431291.0,0.00032872802945428377
121703,2019-03-18,1330,MX10WG,MX01AX040009,AXTEL CPO,MX,MXN,15102015.0,0.49,190883999.0,0.00032836851142421125
119953,2019-03-18,1330,MY50I7,MYL7155OO004,SKP RESOURCES BERHAD,MY,MYR,50203015.0,1.0,202756466.0,0.0003274197432462254
119748,2019-03-18,1330,TW7062,TW0004414008,ROO HSING,TW,TWD,40204020.0,1.0,237199163.0,0.00032654614957829196
120478,2019-03-18,1330,IN12V3,INE836A01035,BIRLASOFT,IN,INR,10101010.0,1.0,223579359.0,0.0003256594060292911
120197,2019-03-18,1330,TH301E,TH0136010Z02,UNIVENTURES,TH,THB,35101010.0,1.0,126137855.0,0.0003254876912392602
119719,2019-03-18,1330,TW05LF,TW0002913001,Taiwan Tea Corp,TW,TWD,45101020.0,1.0,385163305.0,0.0003253956947167848
120362,2019-03-18,1330,IN80HU,INE398A01010,VENKY'S (INDIA),IN,INR,45102010.0,0.5474453,109838698.0,0.00032479957985668477
121152,2019-03-18,1330,CN8CTC,KYG884931042,361 DEGREES INTL.,CN,HKD,40204020.0,1.0,143178886.0,0.0003244754452127983
120377,2019-03-18,1330,IN097L,INE027A01015,RASHTRIYA CHEMS.& FERT.,IN,INR,55201000.0,0.96,110844527.0,0.0003242598285503152
119566,2019-03-18,1330,TW12QI,TW0002367000,Unitech,TW,TWD,10102015.0,1.0,412889493.0,0.0003239106909130495
121134,2019-03-18,1330,CN89DT,BMG2345T1099,CONCORD NEW ENERGY GROUP,CN,HKD,50203000.0,1.0,346148958.0,0.00032320813040776327
120155,2019-03-18,1330,TH205H,TH0438010Z02,ITALIAN-THAI DEVELOPMENT,TH,THB,50101010.0,0.4025157,114112306.0,0.0003222521264371377
120421,2019-03-18,1330,IN80R4,INE665A01038,SWAN ENERGY,IN,INR,40204020.0,0.6161746,87421670.0,0.00032179145474846413
120312,2019-03-18,1330,IN0B5L,INE191B01025,WELSPUN,IN,INR,55102010.0,1.0,220250004.0,0.0003208173261346009
120181,2019-03-18,1330,TH20JV,TH0747A10Z01,SC ASSET,TH,THB,35101010.0,1.0,169126106.0,0.0003204350785254639
119682,2019-03-18,1330,TW0470,TW0002504008,Taiwan Goldsun Building Mat.,TW,TWD,50101030.0,1.0,343274880.0,0.0003193929761104257
119740,2019-03-18,1330,TW072Y,TW0003703005,Continental Hold,TW,TWD,50101010.0,1.0,212731994.0,0.0003188813170676467
119854,2019-03-18,1330,ID2041,ID1000105604,GLOBAL MEDIACOM,ID,IDR,40301035.0,0.3850597,78816331.0,0.00031752528371212
120490,2019-03-18,1330,IN061C,INE175A01038,Jain Irrigation,IN,INR,50204010.0,0.8533637,265394587.0,0.0003169800941095667
119552,2019-03-18,1330,TW02QH,TW0002323003,CMC Magnetics,TW,TWD,10102030.0,1.0,368817430.0,0.00031608323747631036
120186,2019-03-18,1330,TH00U4,TH0592010Z06,BEC World PCL,TH,THB,40301035.0,0.7210124,205681725.0,0.00031526053543991776
121815,2019-03-18,1330,EG00A4,EGS655L1C012,PALM HILLS DEVS.SAE,EG,EGP,35101010.0,1.0,222956168.0,0.00031423118563751816
119599,2019-03-18,1330,TW0492,TW0002515004,BES,TW,TWD,50101010.0,1.0,357233166.0,0.0003138753229694062
119630,2019-03-18,1330,TW07D9,TW0005469001,HANNSTAR BOARD,TW,TWD,10102015.0,1.0,264251278.0,0.0003134844911443501
120106,2019-03-18,1330,430007,TRAECILC91E0,ECZACIBASI ILAC SINAI,TR,TRY,20103015.0,1.0,78595324.0,0.0003134601991282137
119815,2019-03-18,1330,TW11VM,TW0003030003,Test Research,TW,TWD,10102020.0,1.0,298394036.0,0.00031293252183732284
121708,2019-03-18,1330,MX11N8,MX00CR000000,CREDITO REAL SOFOM ENR,MX,MXN,30201020.0,1.0,276077657.0,0.00031237835420458974
119886,2019-03-18,1330,ID4098,ID1000129208,SILOAM INTL.HOSPS.,ID,IDR,20101010.0,1.0,100168519.0,0.0003121575193084244
120044,2019-03-18,1330,BR1115,BRANIMACNOR6,GAEC EDUCACAO ON,BR,BRL,40201010.0,1.0,197681703.0,0.00031165166102950026
119753,2019-03-18,1330,TW05QK,TW0003010005,WAH LEE INDUS,TW,TWD,50205010.0,1.0,351408903.0,0.00031131964096016
120365,2019-03-18,1330,IN50GQ,INE785M01013,PC JEWELLER,IN,INR,40204030.0,1.0,203859381.0,0.00031097285406549743
119920,2019-03-18,1330,MY00P9,MYL3794OO004,LAFARGE MALAYSIA,MY,MYR,50101030.0,1.0,127411526.0,0.0003105485179948661
121955,2019-03-18,1330,ZA126I,ZAE000117792,CITY LODGE HOTELS,ZA,ZAR,40501025.0,1.0,272888549.0,0.000309835257607186
120216,2019-03-18,1330,TH50T8,TH4101010007,ANANDA DEVELOPMENT,TH,THB,35101010.0,0.9825546,179373666.0,0.0003093447345444948
119821,2019-03-18,1330,TW60C7,TW0001305001,CHINA GEN.PLASTICS,TW,TWD,55201000.0,1.0,228728113.0,0.0003088431442237027
119686,2019-03-18,1330,TW10F5,TW0006153000,Career Tech,TW,TWD,10102015.0,1.0,386876572.0,0.00030833866442147624
120089,2019-03-18,1330,550391,TRAKRDMR91G7,KARDEMIR (D),TR,TRY,55102015.0,1.0,378350158.0,0.0003080739247085819
121899,2019-03-18,1330,PK506K,PK0061701014,SEARLE,PK,PKR,20103015.0,1.0,159814240.0,0.00030722369984836586
120111,2019-03-18,1330,TR704V,TREMAVI00037,MAVI GIYIM SANAYI VE TICARET,TR,TRY,40401020.0,1.0,274603986.0,0.00030705574174064794
119564,2019-03-18,1330,TW05SM,TW0003017000,AVC,TW,TWD,10102030.0,1.0,309735862.0,0.0003070189733883381
119946,2019-03-18,1330,MY70A1,MYL7161OO002,KERJAYA PROSPEK GROUP,MY,MYR,50101010.0,1.0,93346316.0,0.000305848086447244
119827,2019-03-18,1330,TW403W,TW0006230006,CHAUN-CHOUNG TECH.,TW,TWD,10102015.0,1.0,325097385.0,0.00030435877073243595
119767,2019-03-18,1330,TW1NGT,KYG684631016,PAIHO SHIH HOLDINGS,TW,TWD,40204020.0,1.0,157363218.0,0.0003033348742686519
120449,2019-03-18,1330,IN05DN,INE383A01012,India Cements,IN,INR,50101030.0,0.3424539,116553173.0,0.00030274202867330185
119525,2019-03-18,1330,TW6094,TW0003413001,FOXSEMICON INTEG.TECH.,TW,TWD,10102010.0,1.0,341904214.0,0.00030214841837431216
119766,2019-03-18,1330,TW11RI,TW0006257009,Sigurd,TW,TWD,10102010.0,1.0,355654192.0,0.0003020408406285838
119863,2019-03-18,1330,ID5011,ID1000097207,ADHI KARYA PERSERO,ID,IDR,50101010.0,1.0,188628589.0,0.0003016350530347938
121272,2019-03-18,1330,CN0OYL,CNE1000003Z1,SHANGHAI JIN JIANG CAPITAL COMPANY 'H',CN,CNY,40501025.0,1.0,285958911.0,0.00030149499524601643
120349,2019-03-18,1330,IN405E,INE455I01029,KAVERI SEED COMPANY,IN,INR,45102010.0,1.0,173151312.0,0.0003012800598181912
120272,2019-03-18,1330,IN80O1,INE602A01023,PHILLIPS CARBON BLACK,IN,INR,55201020.0,0.4819277,105355696.0,0.00030012431767845757
119590,2019-03-18,1330,TW115W,TW0002908001,TEST RITE INTERNATIONAL,TW,TWD,50205010.0,1.0,142071289.0,0.0002995572307765859
121466,2019-03-18,1330,CN0V60,CNE100001SS7,CENTRAL CHINA SECURITIES 'H',CN,CNY,30202015.0,1.0,336348111.0,0.00029893761773701165
120011,2019-03-18,1330,BR20CG,BRVLIDACNOR5,VALID SOLUCOES,BR,BRL,50205030.0,1.0,368823171.0,0.0002972090544243142
119896,2019-03-18,1330,ID80AD,ID1000122203,SURYA ESA PERKASA,ID,IDR,60101020.0,1.0,141805063.0,0.00029718083814287105
119615,2019-03-18,1330,TW12IA,TW0002850005,Shinkong Ins,TW,TWD,30302025.0,1.0,261446430.0,0.00029577991227994205
119884,2019-03-18,1330,ID4054,ID1000113202,BW PLANTATION,ID,IDR,45102010.0,1.0,90705110.0,0.00029553174573292276
119568,2019-03-18,1330,TW02TK,TW0002328002,Pan Intl Ind,TW,TWD,10102015.0,1.0,303720834.0,0.00029515667237032785
121075,2019-03-18,1330,CN8ABS,BMG1991V1037,CARNIVAL GROUP INTERNATIONAL HLDGS,CN,HKD,35101010.0,1.0,106850605.0,0.0002946412022949476
119663,2019-03-18,1330,TW05WQ,TW0003035002,Faraday Tech,TW,TWD,10102010.0,1.0,311180726.0,0.00029438303740480284
121743,2019-03-18,1330,CN1R6X,US15911M1071,CHANGYOU COM ADR 1:2,CN,USD,40203040.0,1.0,293524161.0,0.0002938786130006215
119919,2019-03-18,1330,MY249Z,MYL4634OO001,POS MALAYSIA,MY,MYR,50206040.0,1.0,137187767.0,0.00029374044112622503
120273,2019-03-18,1330,IN203A,INE548A01028,HIMACHAL FUTR.COMMS.,IN,INR,15101010.0,0.7747036,198265585.0,0.00029359796738631617
120191,2019-03-18,1330,TH80AS,TH3925010Z05,JMT NETWORK SERVICES,TH,THB,50205020.0,1.0,183375550.0,0.0002933860047055585
119777,2019-03-18,1330,TW16XT,TW0008112004,SUPREME ELECTRONICS,TW,TWD,10102010.0,1.0,376008136.0,0.00029293568288491867
120275,2019-03-18,1330,IN065G,INE324A01024,JINDAL SAW,IN,INR,55102010.0,0.7881382,165386758.0,0.00029173330851405146
119656,2019-03-18,1330,TW0863,TW0006605009,DEPO Auto Parts,TW,TWD,40101025.0,1.0,253381801.0,0.0002916074517726288
120169,2019-03-18,1330,TH507M,TH0152A10Z09,SVI,TH,THB,10102015.0,1.0,193465768.0,0.00029143495611490267
119926,2019-03-18,1330,MY405T,MYL5236OO004,MATRIX CONCEPTS HOLDINGS,MY,MYR,35101010.0,1.0,259141811.0,0.0002896105785840814
120139,2019-03-18,1330,TH50KZ,TH0788010005,WORKPOINT ENTERTAINMENT,TH,THB,40301010.0,0.922961,163753908.0,0.00028811341774432394
119800,2019-03-18,1330,TW0830,TW0006282007,AcBel Polytech,TW,TWD,50202010.0,1.0,275232900.0,0.00028801880254436996
119718,2019-03-18,1330,TW14IC,TW0006277007,Aten Intl,TW,TWD,10102030.0,1.0,341988616.0,0.00028692611281338603
119830,2019-03-18,1330,TW00ZO,TW0001201002,Wei-Chuan Foods,TW,TWD,45102020.0,1.0,230850655.0,0.000286855412222039
119515,2019-03-18,1330,TW1NLY,TW0005234009,DAXIN MATERIALS,TW,TWD,55201020.0,1.0,169943430.0,0.00028647374196241445
120164,2019-03-18,1330,TH50P4,TH0933010009,UNIQUE ENG AND CONSTRUCTION,TH,THB,50101015.0,0.8508422,164669280.0,0.0002862734807016282
119520,2019-03-18,1330,TW11YP,TW0001905008,Chung Hwa Pulp,TW,TWD,55101015.0,1.0,151180000.0,0.0002847965269695844
121263,2019-03-18,1330,CN0OSF,CNE1000003C0,HARBIN ELECTRIC 'H',CN,CNY,50202010.0,1.0,354568512.0,0.00028454259222444997
120045,2019-03-18,1330,BR15FN,BRDIRRACNOR0,DIRECIONAL ENGENHARIA ON,BR,BRL,40202010.0,1.0,218373513.0,0.0002831546150522965
121887,2019-03-18,1330,PK20KV,PK0005501017,NISHAT MILLS,PK,PKR,55101020.0,1.0,169501939.0,0.00028247044028907413
119927,2019-03-18,1330,MY21J6,MYL5703OO003,MUHIBBAH ENGINEERING (M),MY,MYR,50101015.0,1.0,248927710.0,0.00028173818021830796
121951,2019-03-18,1330,ZA21BN,ZAE000007506,TRENCOR,ZA,ZAR,50206060.0,1.0,279156363.0,0.0002807574965734565
119624,2019-03-18,1330,TW0773,TW0005305007,Lite On Semi,TW,TWD,10102010.0,1.0,288520667.0,0.00027995667446677815
120108,2019-03-18,1330,TR002M,TREAKSN00011,AKSA ENERJI URETIM,TR,TRY,65101015.0,1.0,69308335.0,0.00027956985931695946
119844,2019-03-18,1330,TW00XM,TW0001103000,Chia Hsin Cement,TW,TWD,50101030.0,1.0,243248528.0,0.000278110594016603
119586,2019-03-18,1330,TW02KB,TW0002208006,CSBC Corp,TW,TWD,50206030.0,1.0,205985688.0,0.0002776474795322975
119894,2019-03-18,1330,ID10D9,ID1000110505,DELTA DUNIA MAKMUR,ID,IDR,60101040.0,1.0,175739890.0,0.00027720432955306916
120085,2019-03-18,1330,B01GNH,TRETTRK00010,TURK TRAKTOR,TR,TRY,50204010.0,1.0,82278539.0,0.0002768894953913534
119710,2019-03-18,1330,TW1594,TW0002428000,THINKING ELT.INDUSTRIAL,TW,TWD,10102015.0,1.0,221644972.0,0.0002749270373608802
119773,2019-03-18,1330,TW10ND,TW0002481009,Pan Jit,TW,TWD,10102010.0,1.0,268959700.0,0.0002745504497804576
119699,2019-03-18,1330,TW15RM,TW0003450003,Elite Advanced,TW,TWD,10102010.0,1.0,283293229.0,0.0002742556598420661
119527,2019-03-18,1330,TW028Z,TW0002034006,Yeun Chyang,TW,TWD,55102010.0,1.0,276482322.0,0.0002733576734998762
120471,2019-03-18,1330,IN81BP,INE126M01010,INDIABULLS INTEGRATED SERVICES,IN,INR,40401010.0,0.3097712,58930057.0,0.00027249097424527155
119572,2019-03-18,1330,TW11SJ,TW0003022000,IEI INTEGRATION CORP,TW,TWD,10102030.0,1.0,199964349.0,0.0002716479894681662
119673,2019-03-18,1330,TW05ZT,TW0003042008,TXC Corp,TW,TWD,10102015.0,1.0,286698628.0,0.00027157198958694154
121262,2019-03-18,1330,CN0ORE,CNE1000003Y4,QINGLING MOTORS  'H',CN,CNY,40101020.0,1.0,184898951.0,0.00026963133189148987
119841,2019-03-18,1330,TW1OR5,TW0008462003,POWER WIND HEALTH IND.,TW,TWD,40501030.0,1.0,172357127.0,0.00026871048382521434
119625,2019-03-18,1330,TW14A4,TW0006206006,Flytech Tech,TW,TWD,10102030.0,1.0,285147787.0,0.00026784732051655783
121885,2019-03-18,1330,PK216I,PK0008901016,SUI NORTHERN GAS,PK,PKR,65102020.0,1.0,206363199.0,0.00026746206305734965
120262,2019-03-18,1330,IN09KY,INE683A01023,South Indian,IN,INR,30101010.0,0.49,204210462.0,0.00026689842215394066
119704,2019-03-18,1330,TW07IE,TW0005531008,Shining Bldg,TW,TWD,35101010.0,1.0,175070335.0,0.00026627456798755217
120460,2019-03-18,1330,IN60X8,INE483S01020,INFIBEAM AVENUES,IN,INR,40201070.0,0.3366059,100469541.0,0.0002661206153222941
119518,2019-03-18,1330,TW043W,TW0002489002,Amtran,TW,TWD,40203010.0,1.0,321676008.0,0.00026603820588240733
121258,2019-03-18,1330,CN1G4K,CNE100000X69,CHINA DATANG CORP.RNP. 'H',CN,CNY,65101010.0,1.0,278336835.0,0.0002658878080026074
120218,2019-03-18,1330,TH901K,TH0564A10Z01,NOBLE DEVELOPMENT,TH,THB,35101010.0,0.3122975,49996643.0,0.0002647895185598347
119642,2019-03-18,1330,TW06ID,TW0003380002,Alpha Networks,TW,TWD,15101010.0,1.0,214394519.0,0.0002640845402517653
121769,2019-03-18,1330,CN2517,CNE000000941,SHANGHAI JINQIAO EX PR.Z.D.'B',CN,USD,35101010.0,1.0,340220238.0,0.00026369187634412745
121128,2019-03-18,1330,CN886L,KYG2687M1006,DAWNRAYS PHARM. (HOLDINGS),CN,HKD,20103015.0,1.0,130043618.0,0.00026341161601654893
121824,2019-03-18,1330,EG00E8,EGS691L1C018,PIONEERS HOLDING,EG,EGP,30202015.0,1.0,186073741.0,0.00026339408469507026
120527,2019-03-18,1330,IN50R1,INE306R01017,INTELLECT DESIGN ARENA,IN,INR,10101015.0,0.3427592,92276063.0,0.0002608923009335117
121773,2019-03-18,1330,CN1RG7,US1630751048,CHEETAH MOBILE ADR 1:10,CN,USD,10101015.0,1.0,297205082.0,0.0002605682579853766
120137,2019-03-18,1330,TH20AM,TH0456010Z04,LPN DEVELOPMENT,TH,THB,35101010.0,0.39,124423077.0,0.0002605285668987159
119903,2019-03-18,1330,MY21TG,MYL3395OO000,BERJAYA,MY,MYR,40501020.0,1.0,208795326.0,0.0002598186362925125
120212,2019-03-18,1330,TH516M,TH0799010Z07,GROUP LEASE,TH,THB,30201020.0,0.3578351,74567477.0,0.0002596826363305032
120103,2019-03-18,1330,401224,TRAAKSAW91E1,AKSA AKRILIK KIMYAI,TR,TRY,55101020.0,1.0,132665825.0,0.0002596637225979507
119655,2019-03-18,1330,TW11ZQ,TW0002031002,HSIN KUANG STEEL,TW,TWD,55102015.0,1.0,304902125.0,0.00025961190597218104
119845,2019-03-18,1330,TW7073,TW0006196009,MARKETECH INTL.,TW,TWD,10102010.0,1.0,160833932.0,0.0002595755152392358
121266,2019-03-18,1330,CN0OL8,CNE1000004B0,XINHUA WINSHARE PUBLISHING AND MEDIA 'H',CN,CNY,40401030.0,1.0,289512083.0,0.0002595203239272922
119864,2019-03-18,1330,ID4043,ID1000103609,BANK BUKOPIN,ID,IDR,30101010.0,1.0,102543893.0,0.0002579408275722859
119724,2019-03-18,1330,TW130T,TW0002836004,BANK OF KAOHSIUNG,TW,TWD,30101010.0,1.0,151818990.0,0.0002571061789614387
121274,2019-03-18,1330,CN1F7M,CNE1000001X0,ANHUI EXPRESSWAY 'H',CN,CNY,50206060.0,1.0,267796510.0,0.0002560684555719674
120229,2019-03-18,1330,IN08KX,INE877F01012,PTC India,IN,INR,65101015.0,0.5392408,169904420.0,0.000255349436136806
119611,2019-03-18,1330,TW14VP,TW0006166002,Adlink Tech,TW,TWD,10102030.0,1.0,226730680.0,0.00025506719313615376
119847,2019-03-18,1330,TW8063,TW0003090007,NICHIDENBO,TW,TWD,10102030.0,1.0,282234141.0,0.0002542119850827451
120249,2019-03-18,1330,IN026D,INE032A01023,Bombay Dyeing,IN,INR,55101020.0,0.3882867,105043170.0,0.0002540940239521169
120154,2019-03-18,1330,TH20S4,TH0535010Z05,THORESEN THAI AG.,TH,THB,60101015.0,0.5683795,146556169.0,0.0002528010563674962
121744,2019-03-18,1330,CN86JW,US98417P1057,XINYUAN RLST.ADR 1:2,CN,USD,35101010.0,1.0,281367095.0,0.0002517997519751856
119835,2019-03-18,1330,TW05OI,TW0003006003,ESMT,TW,TWD,10102010.0,1.0,304097875.0,0.0002516391481081444
121122,2019-03-18,1330,CN8AQ7,KYG521051063,JU TENG INTL.HDG.,CN,HKD,10102030.0,1.0,237489216.0,0.00025152944996257253
119571,2019-03-18,1330,TW04A3,TW0002520004,Kindom Constr,TW,TWD,35101010.0,1.0,223571235.0,0.00025044084615003187
119890,2019-03-18,1330,ID7013,ID1000076706,TUNAS BARU LAMPUNG,ID,IDR,45102010.0,1.0,142622173.0,0.0002504090785808567
119692,2019-03-18,1330,TW13WP,TW0002421005,SUNONWEALTH ELM.INDUSTRY,TW,TWD,10102015.0,1.0,239225202.0,0.000248184651892525
121136,2019-03-18,1330,CN25JP,CNE000000LT3,GUANGDONG PRVL.EXPR.'B',CN,HKD,50101010.0,1.0,318096968.0,0.00024752278828606974
121167,2019-03-18,1330,CN8BO6,KYG0192S1093,AJISEN(CHINA)HOLDINGS,CN,HKD,40501040.0,1.0,112129953.0,0.0002464487201855319
120395,2019-03-18,1330,IN807K,INE163A01018,NOCIL,IN,INR,55201000.0,0.3583159,83842039.0,0.0002462950005008882
121026,2019-03-18,1330,HK19AL,KYG258851156,CT ENVIRONMENTAL GROUP,CN,HKD,65103035.0,1.0,112978558.0,0.00024622951320894614
121923,2019-03-18,1330,ZA603I,ZAE000203105,ARROWHEAD PROPS.,ZA,ZAR,35102030.0,1.0,251504571.0,0.00024571342954048684
119759,2019-03-18,1330,TW19DC,TW0009943001,HOLIDAY ENTERTAINMENT,TW,TWD,40301010.0,1.0,155763346.0,0.0002453794877839542
122015,2019-03-18,1330,EW051,PLTRFRM00018,NEUCA,PL,PLN,20103015.0,1.0,143153837.0,0.00024454232733447245
121929,2019-03-18,1330,ZA803K,ZAE000109088,BLUE LABEL TELECOMS,ZA,ZAR,15102015.0,1.0,177023886.0,0.00024397649963938905
121935,2019-03-18,1330,ZA118J,ZAE000003273,HUDACO,ZA,ZAR,50205010.0,1.0,264696861.0,0.00024325639999239713
119833,2019-03-18,1330,TW10XN,TW0001444008,Lealea Ent,TW,TWD,55201010.0,1.0,266638536.0,0.00024276434685997753
120361,2019-03-18,1330,IN60JU,INE539A01019,GHCL,IN,INR,40202025.0,0.189686,63243037.0,0.00024219402300397304
121277,2019-03-18,1330,CN0A4D,CNE100000510,SHAI.FUD.MICROELS.GP.'H',CN,CNY,10102010.0,1.0,400396091.0,0.00024152805637612815
119661,2019-03-18,1330,TW204V,TW0003698007,LEXTAR ELECTRONICS,TW,TWD,10102010.0,1.0,170377637.0,0.0002414541245112663
121880,2019-03-18,1330,PK20T4,PK0082901015,ATTOCK PETROLEUM,PK,PKR,60101020.0,1.0,56153907.0,0.000241312016119071
121763,2019-03-18,1330,CN1RI9,US98419E1082,XUNLEI CL.A ADR 1:5,CN,USD,40203040.0,1.0,263833882.0,0.00024124814057146002
121770,2019-03-18,1330,CN1RD4,US8761081012,TARENA INTL.ADR CL.A 1:1,CN,USD,40201010.0,1.0,191510730.0,0.00024099153132935077
119758,2019-03-18,1330,TW01KA,TW0001582005,Syncmold,TW,TWD,50204000.0,1.0,326780695.0,0.0002404580353814648
120318,2019-03-18,1330,IN817L,INE039C01032,JAMNA AUTO INDS.,IN,INR,40101025.0,0.4150813,84870802.0,0.00024043429144795101
119806,2019-03-18,1330,TW802Z,TW0004739008,COREMAX,TW,TWD,55201000.0,1.0,144761306.0,0.00024001298260361558
121979,2019-03-18,1330,CZ801K,CZ0009000121,KOFOLA CESKOSLOVENSKO,CZ,CZK,45101020.0,1.0,83150933.0,0.00023944472825442192
121972,2019-03-18,1330,ZA144I,ZAE000243119,LONG 4 LIFE,ZA,ZAR,30202010.0,1.0,250779479.0,0.00023918987285818761
119603,2019-03-18,1330,TW60A5,KYG368891068,FULGENT SUN INTL.(HLDG.),TW,TWD,40204025.0,1.0,223369449.0,0.0002376287282035474
120132,2019-03-18,1330,TH80GY,TH8365010009,DO DAY DREAM,TH,THB,45201020.0,1.0,108235245.0,0.0002365131737677629
119553,2019-03-18,1330,TW01QG,TW0001711000,Everlight Chem,TW,TWD,55201000.0,1.0,254789006.0,0.0002362243410237149
121297,2019-03-18,1330,CN0O9W,CNE100000494,SICHUAN EXPRESSWAY 'H',CN,CNY,50206060.0,1.0,258845424.0,0.00023568651947713512
119964,2019-03-18,1330,MY204Q,MYL9679OO001,WCT HOLDINGS,MY,MYR,50101015.0,1.0,158669103.0,0.00023391657888389134
120224,2019-03-18,1330,IN50CM,INE612J01015,REPCO HOME FINANCE,IN,INR,30201025.0,0.6918053,182552956.0,0.0002339083982156803
119645,2019-03-18,1330,TW02XO,TW0002340007,Opto Tech,TW,TWD,10102010.0,1.0,337227058.0,0.00023351132671370272
119765,2019-03-18,1330,TW04JC,TW0002605003,Sincere Navig,TW,TWD,50206030.0,1.0,264769859.0,0.0002333468763520943
121920,2019-03-18,1330,ZA10LV,ZAE000078127,PEREGRINE HOLDINGS,ZA,ZAR,30202010.0,1.0,187942648.0,0.00023304721113978492
121957,2019-03-18,1330,ZA20GR,ZAE000005153,OMNIA,ZA,ZAR,55201000.0,1.0,246926134.0,0.00023283388500046028
119924,2019-03-18,1330,MY609Z,MYL5272OO009,RANHILL HLD,MY,MYR,65102030.0,1.0,159660593.0,0.00023264660405453275
119530,2019-03-18,1330,TW11D4,TW0008070004,Chang Wah Elec,TW,TWD,10102015.0,1.0,157122217.0,0.00023259887809846442
121866,2019-03-18,1330,PK20AL,PK0052401012,DG KHAN CEMENT COMPANY,PK,PKR,50101030.0,1.0,155208448.0,0.00023192889094829727
119840,2019-03-18,1330,TW14YS,TW0001218006,Taisun,TW,TWD,45102020.0,1.0,226958450.0,0.00023177022667218177
119671,2019-03-18,1330,TW502W,TW0003708004,SWANCOR HOLDING,TW,TWD,50203010.0,1.0,235941527.0,0.000231083510717452
121747,2019-03-18,1330,CN2539,CNE000000NL6,HUANGSHAN TOURISM DEV. 'B',CN,USD,40501015.0,1.0,292500000.0,0.00022986732540149153
122020,2019-03-18,1330,591913,PLBRSZW00011,BORYSZEW,PL,PLN,55102015.0,1.0,94593608.0,0.00022918879810990213
121849,2019-03-18,1330,410827,GRS395363005,HELLENIC EXCHANGES HLDG,GR,EUR,30202015.0,1.0,295914535.0,0.0002282923709859568
119514,2019-03-18,1330,TW14B5,TW0009911008,Taiwan Sakura,TW,TWD,50101035.0,1.0,198138957.0,0.00022783858697479023
122021,2019-03-18,1330,PL503I,PLMBION00016,MABION,PL,PLN,20103010.0,1.0,185497641.0,0.0002265554411158864
119726,2019-03-18,1330,TW11OF,TW0008213000,Taiwan PCB Tech,TW,TWD,10102015.0,1.0,287770286.0,0.00022624812358202262
121956,2019-03-18,1330,ZA11OZ,ZAE000090692,METAIR INVESTMENTS,ZA,ZAR,40101025.0,1.0,189015977.0,0.00022597510977968573
120452,2019-03-18,1330,IN03BJ,INE067A01029,CG POWER AND IND. SOLUTIONS,IN,INR,50202010.0,1.0,267563223.0,0.00022585778858146135
119538,2019-03-18,1330,TW16GC,TW0001558005,ZENG HSING INDUSTRIAL,TW,TWD,40202025.0,1.0,295671364.0,0.0002251746694249492
121830,2019-03-18,1330,EG2095,EGS33041C012,ORIENTAL WEAVERS,EG,EGP,40202015.0,1.0,146283554.0,0.00022414466493626733
121730,2019-03-18,1330,CN24W1,CNE0000004C0,SHAI.CHLOR-ALKALI CHM. 'B',CN,USD,55201000.0,1.0,285811680.0,0.0002239240790942476
119876,2019-03-18,1330,ID80EH,ID1000116601,HARUM ENERGY,ID,IDR,60101040.0,1.0,72892331.0,0.000223676429844377
119905,2019-03-18,1330,MY21E1,MYL8877OO002,EKOVEST,MY,MYR,50101010.0,1.0,174159059.0,0.00022362090004455758
119921,2019-03-18,1330,MY220O,MYL3417OO002,EASTERN & ORIENTAL,MY,MYR,35101010.0,1.0,172311796.0,0.00022299640982359763
119653,2019-03-18,1330,TW01I8,TW0001513000,Chung-Hsin E M,TW,TWD,50202010.0,1.0,235266115.0,0.00022288720615059476
119818,2019-03-18,1330,TW12XP,TW0001560001,Kinik,TW,TWD,50204040.0,1.0,260315380.0,0.00022174836641113916
