,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight,Mcap_Units_Index_Currency_Open,SEDOL
34356,2023-12-18,2034,CN2G8P,CNE100000ZS4,CETC POTEVIO SCI&TECH 'A' (CCS),CN,CNY,15101010.0,0.0943248,119045894.0,8.873356021463086e-05,123061452.0,BD5CFC8
34357,2023-12-18,2034,CN2XFD,CNE100000XC3,SHENZHEN KSTAR SCTC.'A' (CCS),CN,CNY,50202010.0,0.1404823,118513808.0,8.950080875495836e-05,124125522.0,BD5LVN8
34358,2023-12-18,2034,CN2KWH,CNE000000MN4,Xiamen ITG 'A' (CCS),CN,CNY,50205010.0,0.0917993,128136702.0,9.349463422793082e-05,129664418.0,BP3RD81
34359,2023-12-18,2034,CN2U1W,CNE100001203,SUOFEIYA HOME CLLN.'A' (CCS),CN,CNY,40202015.0,0.0998502,125111537.0,9.330043216992385e-05,129395086.0,BD5CFM8
34360,2023-12-18,2034,CN2SA3,CNE000000F48,Biocause 'A' (CCS),CN,CNY,30301010.0,0.1779359,118042758.0,8.671523371105164e-05,120262306.0,BD5CFF1
34361,2023-12-18,2034,CN89UA,BMG4600H1198,HOPSON DEVELOPMENT HOLDINGS,CN,HKD,35101010.0,1.0,535532004.0,0.0003974765158054365,551246192.0,BMXJW56
34362,2023-12-18,2034,CN2G5M,CNE000000YG3,YONFER AGRICULTURAL TECH. (CCS),CN,CNY,55201015.0,0.1143511,116990350.0,8.625901765012462e-05,119629596.0,BD5CF06
34363,2023-12-18,2034,CN34TZ,CNE000000QN5,FUJIAN XIAMEN XIANGYU 'A' (CCS),CN,CNY,50206040.0,0.1187884,128421150.0,9.413487327251463e-05,130552343.0,BKM3FV2
34364,2023-12-18,2034,CN2M5S,CNE000001Q44,GUANGSHEN RAILWAY 'A' (CCS),CN,CNY,50206020.0,0.1121915,124583529.0,9.128240778663595e-05,126596359.0,BP3R6Y8
34365,2023-12-18,2034,CN30UW,CNE1000033H6,XIAMEN INTRETECH 'A' (CCS),CN,CNY,40203010.0,0.1495141,122327304.0,9.018427551693029e-05,125073398.0,BDC41P2
34366,2023-12-18,2034,CN2FO4,CNE1000022J5,ANHUI GXIN.AGROCHEMICAL 'A' (CCS),CN,CNY,55201015.0,0.097688,112428568.0,8.321925272568745e-05,115413853.0,BYQDMM6
34367,2023-12-18,2034,CN2GJ0,CNE0000009N6,CHINA NAT.ACCORD MDC.'A' (CCS),CN,CNY,45201015.0,0.1680672,115724761.0,8.418653374090905e-05,116755341.0,BD5CHT9
34368,2023-12-18,2034,CN34KQ,CNE100003JQ6,QINGDAO RURAL COMMER. BANK 'A' (CCS),CN,CNY,30101010.0,0.0784929,122453766.0,8.938336832457568e-05,123962648.0,BK4XYB3
34369,2023-12-18,2034,CN36MU,CNE100002W84,ZHEJIANG CFMOTO POWER'A' (CCS),CN,CNY,40203055.0,0.097292,110992328.0,8.226480785706795e-05,114090167.0,BMQBVH4
34370,2023-12-18,2034,CN2NXL,CNE0000000L9,CHINA RESOURCES JINHUA 'A' (CCS),CN,CNY,40203010.0,0.1220256,121052986.0,8.832236151921388e-05,122491175.0,BD5M261
34371,2023-12-18,2034,HK50JP,BMG210A71016,Grand Pharmaceutical Group,CN,HKD,20103015.0,1.0,622523076.0,0.0004643586044037068,644002607.0,B00W4D6
34372,2023-12-18,2034,CN2SWP,CNE000001KP1,Da An Gene 'A' (CCS),CN,CNY,20103010.0,0.0877578,117006044.0,8.535856290335248e-05,118380787.0,BD5CKW3
34373,2023-12-18,2034,CN380A,CNE100002XD7,JIG.PRVL.AGRI.RECLM.& DEV.'A' (CCS),CN,CNY,45102010.0,0.1865672,119405784.0,8.775793375728069e-05,121708390.0,BKM3FD4
34374,2023-12-18,2034,CN2TUO,CNE000001LQ7,Denghai Seeds 'A' (CCS),CN,CNY,45102010.0,0.1521298,100461883.0,7.443768661713742e-05,103235008.0,BD5CCR2
34375,2023-12-18,2034,CN2NWK,CNE000000TX8,BENGANG STEEL PLATES 'A' (CCS),CN,CNY,55102010.0,0.2,60298640.0,4.425092526767413e-05,61370051.0,BD5M249
34376,2023-12-18,2034,CN2ZHH,CNE000000DM5,ADDSINO 'A' (CCS),CN,CNY,50201020.0,0.0744694,114304085.0,8.484825433136243e-05,117673058.0,BD5CKF6
34377,2023-12-18,2034,CN0Q2R,CNE1000002N9,China National 'H',CN,HKD,50101030.0,1.0,1770284828.0,0.0013067649375864074,1812306305.0,B0Y91C1
34378,2023-12-18,2034,CN3428,CNE1000036Q0,BANK OF ZHENGZHOU 'A' (CCS),CN,CNY,30101010.0,0.0778715,121363678.0,8.834750239796772e-05,122526042.0,BGRDXR1
34379,2023-12-18,2034,CN2J7R,CNE000000SN1,Three Gorges 'A' (CCS),CN,CNY,65101010.0,0.0988468,120648114.0,8.833044089359186e-05,122502380.0,BP3RLZ4
34380,2023-12-18,2034,CN2H9R,CNE100000V79,NANTONG JNH.CAPACIT.'A' (CCS),CN,CNY,10102015.0,0.093985,110792478.0,8.242230121810193e-05,114308589.0,BD5LQX3
34381,2023-12-18,2034,CN2RVN,CNE1000006B5,HUNAN GOLD CORPORATION 'A' (CCS),CN,CNY,55103025.0,0.0937207,110124870.0,8.182624744638807e-05,113481943.0,BD5C959
34382,2023-12-18,2034,CN2G7O,CNE100001NY6,HARBIN BOSHI ATMTN.'A' (CCS),CN,CNY,50204000.0,0.095709,123188136.0,9.135698895659679e-05,126699793.0,BD5CF39
34383,2023-12-18,2034,CN86U7,US46591M1099,JOYY ADR,CN,USD,10101020.0,1.0,1468500658.0,0.0010517681182735427,1458660190.0,BL3N3C5
34384,2023-12-18,2034,CN2P5V,CNE100000X36,C&S PAPER 'A' (CCS),CN,CNY,45201020.0,0.1158972,113956655.0,8.417748166898214e-05,116742787.0,BFY8GH3
34385,2023-12-18,2034,HK0157,BMG0957L1090,BEIJING ENTS.WATER GROUP,CN,HKD,65102030.0,1.0,928895411.0,0.0006606936482516549,916292770.0,B01YCG0
34386,2023-12-18,2034,663094,HK0257001336,CHINA EVERBRIGHT ENVIR. GP.,CN,HKD,65103035.0,1.0,1094374775.0,0.0007947080091703999,1102152571.0,6630940
34387,2023-12-18,2034,CN2ND1,CNE1000023H7,BEIJING DAHAO TECH.'A' (CCS),CN,CNY,50202040.0,0.2,68446430.0,5.164895060991766e-05,71630112.0,BYZW4F1
34388,2023-12-18,2034,CN2F0G,CNE000000ZF2,GREE REAL ESTATE 'A' (CCS),CN,CNY,35101010.0,0.1089918,120838803.0,8.89148554630559e-05,123312884.0,BP3RGJ3
34389,2023-12-18,2034,CN31X0,CNE000000H95,CHINA MERC. PRO. O.&S. 'A' (CCS),CN,CNY,35101015.0,0.1455251,113468049.0,8.323084001227861e-05,115429923.0,BD5LS04
34390,2023-12-18,2034,CN2L0M,CNE000001675,Grandblue Enviroment 'A' (CCS),CN,CNY,65103035.0,0.1011634,114413573.0,8.437253889325527e-05,117013305.0,BP3RDY7
34391,2023-12-18,2034,CN2OH6,CNE100001X19,MLS 'A' (CCS),CN,CNY,10102010.0,0.1037703,104757061.0,7.778605552183139e-05,107878743.0,BD5M294
34392,2023-12-18,2034,CN2FCS,CNE000000KN8,CHENGTUN MINING GP.'A' (CCS),CN,CNY,55102050.0,0.0702658,108807967.0,8.072962145183417e-05,111961071.0,BTFRHJ6
34393,2023-12-18,2034,CN35Z6,CNE100003N01,QUECTEL WIRELESS SOLUTIONS 'A' (CCS),CN,CNY,15101010.0,0.0848176,112314165.0,8.337651895571481e-05,115631960.0,BK71FL1
34394,2023-12-18,2034,CN2ZPP,CNE100002FW4,OPPLE LIGHTING 'A' (CCS),CN,CNY,50101035.0,0.2,75868745.0,5.5407889453718245e-05,76843252.0,BYW5N56
34395,2023-12-18,2034,CN247C,CNE000000SK7,INNER MONGOLIA YITAI COAL 'B',CN,USD,60101040.0,1.0,1574881840.0,0.0011370350853708614,1576913946.0,6019011
34396,2023-12-18,2034,CN37QZ,CNE100002Z65,YANTAI EDDIE PRECN.MCH. 'A' (CCS),CN,CNY,50204000.0,0.144023,111715000.0,8.199989450882228e-05,113722768.0,BK947P6
34397,2023-12-18,2034,CN2S5Y,CNE000000VK1,Sz Airport 'A' (CCS),CN,CNY,50206060.0,0.1394376,113694931.0,8.323612459369906e-05,115437252.0,BD5CDP7
34398,2023-12-18,2034,CN356D,CNE100004C60,BANK OF CHONGQING 'A' (CCS),CN,CNY,30101010.0,0.1609442,110670249.0,8.07477652534828e-05,111986234.0,BMZ58C1
34399,2023-12-18,2034,CN1OXL,US54975P2011,LUFAX HLDG 1:2 ADS,CN,USD,30201020.0,1.0,625925387.0,0.0005070253911263416,703175672.0,BR0V7R7
34400,2023-12-18,2034,CN3248,CNE100000C56,Tayho Advanced Materials Group 'A' (CCS),CN,CNY,55201010.0,0.088574,104891847.0,7.840649523209616e-05,108739209.0,BD5LW35
34401,2023-12-18,2034,CN2MVI,CNE0000019G9,SHN.EXPRESSWAY 'A' (CCS),CN,CNY,50206060.0,0.2,71799995.0,5.1844190260046894e-05,71900883.0,BP3RGG0
34402,2023-12-18,2034,CN2V62,CNE100000T99,STO EXPRESS 'A' (CCS),CN,CNY,50206040.0,0.117325,104571658.0,7.649864525013187e-05,106093279.0,BD5LSR1
34403,2023-12-18,2034,CN2SPI,CNE0000002G5,Weifu Hi-Tech Gp 'A' (CCS),CN,CNY,40101025.0,0.0523774,56543788.0,4.144989377850491e-05,57485399.0,BD5CJP9
34404,2023-12-18,2034,CN2XWU,CNE0000009B1,BOHAI LEASING 'A' (CCS),CN,CNY,50206050.0,0.1026518,117065076.0,8.631022163162422e-05,119700609.0,BD5CML6
34405,2023-12-18,2034,CN369H,CNE100003J15,RIYUE HEAVY IND.'A' (CCS),CN,CNY,55102015.0,0.1468429,102957200.0,7.615362027217711e-05,105614776.0,BMTCX56
34406,2023-12-18,2034,CN2VEA,CNE100001R82,GUANGDONG XINBAO ELECT. APP.A (CCS),CN,CNY,40202020.0,0.1698754,101196228.0,7.446594171435966e-05,103274194.0,BHRV3N8
34407,2023-12-18,2034,CN2UC7,CNE100000HQ6,SICHUAN DEVELOPMENT LOMON 'A' (CCS),CN,CNY,55201015.0,0.1039861,105208613.0,7.782794136365346e-05,107936833.0,BD5CJG0
34408,2023-12-18,2034,CN2EP4,CNE0000017V2,Panjiang Coal 'A' (CCS),CN,CNY,60101040.0,0.1086366,115036166.0,8.385615114184706e-05,116297145.0,BP3R8Q4
34409,2023-12-18,2034,CN429E,US04965M1062,ATOUR LIFESTYLE HOLDINGS LTD ADR,CN,USD,40501025.0,1.0,132548435.0,9.557415703519885e-05,132548435.0,BLN9P16
34410,2023-12-18,2034,CN2F9P,CNE000000Y94,LUENMEI QUANTUM HDG.'A' (CCS),CN,CNY,65102000.0,0.1962709,111261652.0,8.185357887751677e-05,113519848.0,BP3RMH3
34411,2023-12-18,2034,CN34V1,CNE100003S63,SICHUAN ANNING IRON & TI. 'A' (CCS),CN,CNY,55102000.0,0.2,60516070.0,4.438494481943769e-05,61555918.0,BL6CMF5
34412,2023-12-18,2034,CN2GO5,CNE000001JS7,TRANSFAR ZHILIAN 'A' (CCS),CN,CNY,50206060.0,0.131033,109063653.0,8.002578428329802e-05,110984944.0,BD5CKP6
34413,2023-12-18,2034,CN31VY,CNE1000008C9,Youngy 'A' (CCS),CN,CNY,55102050.0,0.0786988,113589705.0,8.375668001881586e-05,116159192.0,BD5CQT2
34414,2023-12-18,2034,CN2EXC,CNE1000015X0,JIANGSU LINYANG ENERGY 'A' (CCS),CN,CNY,50202025.0,0.0919118,103470425.0,7.683785711641907e-05,106563720.0,BP3RD70
34415,2023-12-18,2034,CN32Z3,CNE100002FF9,CENTRAL CHINA SECS.'A' (CCS),CN,CNY,30202015.0,0.0845309,112532400.0,8.235952509207826e-05,114221527.0,BYXS0X1
34416,2023-12-18,2034,CN36PX,CNE100004HT2,XIAMEN BANK 'A' (CCS),CN,CNY,30101010.0,0.0525093,44823359.0,3.266281307332456e-05,45298906.0,BNR4N40
34417,2023-12-18,2034,CN2P3T,CNE1000016Y6,ROSHOW TECHNOLOGY 'A' (CCS),CN,CNY,50202010.0,0.0732154,99331730.0,7.35971879666529e-05,102069350.0,BFY8HL4
34418,2023-12-18,2034,CN2VPL,CNE000000LD7,Shanxi Coking 'A' (CCS),CN,CNY,60101040.0,0.1393728,111005798.0,8.135010154094457e-05,112821593.0,BKM3FW3
34419,2023-12-18,2034,CN34PV,CNE100003LG3,BEJ.YUANLIU HX. ELTECH. 'A' (CCS),CN,CNY,10102015.0,0.091954,94669030.0,7.255376398540595e-05,100622262.0,BK71BP7
34420,2023-12-18,2034,CN24BG,CNE100001NN9,CHINA INTL.MAR.CTRS. (GP.) 'H',CN,HKD,50206060.0,1.0,443796165.0,0.0003285861045625892,455704505.0,B87RSJ4
34421,2023-12-18,2034,CN2LF1,CNE1000022K3,KINGCLEAN ELEC.'A' (CCS),CN,CNY,40202025.0,0.2,72586213.0,5.3865541571793515e-05,74704224.0,BYQDMK4
34422,2023-12-18,2034,CN1O7V,US23703Q2030,DAQO NEW ENERGY ADR,CN,USD,55201020.0,1.0,1548931935.0,0.0011355207957392866,1574813831.0,B953PM3
34423,2023-12-18,2034,CN30HJ,CNE000001GT1,CHONGQING FULING ELEC. PWR A (CCS),CN,CNY,65101015.0,0.1028278,120032444.0,9.022963249737402e-05,125136302.0,BF2DZ28
34424,2023-12-18,2034,CN2RH9,CNE100002524,Toly Bread 'A' (CCS),CN,CNY,45102020.0,0.1374885,100531712.0,7.448310200269714e-05,103297993.0,BYYFJT0
34425,2023-12-18,2034,CN37Z8,CNE100003M36,JINGJIN EQUIPMENT INC 'A' (CCS),CN,CNY,50204000.0,0.1012317,103627974.0,7.696651205012175e-05,106742147.0,BK71CZ4
34426,2023-12-18,2034,CN8B8Q,BMG0171W1055,ALIBABA PICTURES GROUP,CN,HKD,40301010.0,1.0,707549877.0,0.0005149364506126545,714147242.0,BPYM749
34427,2023-12-18,2034,CN8BK2,KYG9891U1334,ZHONGYU ENERGY HOLDINGS LTD.,CN,HKD,65102020.0,1.0,571932304.0,0.0004089559620367667,567166632.0,BDDLRK9
34428,2023-12-18,2034,CN3215,CNE100000K31,KEHUA DATA 'A' (CCS),CN,CNY,50202010.0,0.0949217,100571234.0,7.555478252326796e-05,104784269.0,BD5LTD4
34429,2023-12-18,2034,CN34CI,CNE100002JV8,SHN.MEGMEET ELECT.'A' (CCS),CN,CNY,50202040.0,0.0812458,96631900.0,7.338931839045453e-05,101781063.0,BHQPRT5
34430,2023-12-18,2034,CN35BI,CNE1000026H0,JINHUI LIQUOR 'A' (CCS),CN,CNY,45101015.0,0.1405152,101778906.0,7.403836939704398e-05,102681209.0,BNR4NM8
34431,2023-12-18,2034,CN2SD6,CNE000001261,Zhongk Sanhuan 'A' (CCS),CN,CNY,50202010.0,0.0782779,103605785.0,7.608988370646836e-05,105526382.0,BD5CG69
34432,2023-12-18,2034,CN2XXV,CNE100000P51,SHENZHEN H & T INTEL. CNTL.'A' (CCS),CN,CNY,10102015.0,0.0713691,109522890.0,8.10995861353655e-05,112474162.0,BD73M73
34433,2023-12-18,2034,HK00WX,BMG8086V1467,SHENZHEN INTL.HDG.,CN,HKD,50206060.0,1.0,1033675158.0,0.0007556206477597035,1047943685.0,BJVBTY1
34434,2023-12-18,2034,CN8EF0,HK0000083920,SUN ART RETAIL GROUP,CN,HKD,40401010.0,1.0,341443163.0,0.00024780908988281076,343677706.0,B3MPN59
34435,2023-12-18,2034,CN2XZX,CNE1000007X7,BAOWU MAGNESIUM TECHNOLOGY 'A' (CCS),CN,CNY,55102050.0,0.096743,109719817.0,8.142446206935614e-05,112924721.0,BD73L65
34436,2023-12-18,2034,CN2PYO,CNE100000049,MONTNETS CLOUD TECH. GP. 'A' (CCS),CN,CNY,15102015.0,0.0738007,98922755.0,7.303546702947783e-05,101290319.0,BD5C9X7
34437,2023-12-18,2034,CN2TRL,CNE000000ZR7,COFCO BIOTECHNOLOGY 'A' (CCS),CN,CNY,45102020.0,0.0982403,75976183.0,5.5699696555248136e-05,77247949.0,BD5CBZ3
34438,2023-12-18,2034,CN2I5O,CNE000001C99,Bright Dairy and Food 'A' (CCS),CN,CNY,45102020.0,0.1240695,101355860.0,7.459888257410453e-05,103458565.0,BP3R5J6
34439,2023-12-18,2034,CN3237,CNE000001PN5,JIANGSU GUOTAI INTL.GP. 'A' (CCS),CN,CNY,55101020.0,0.0990917,105981472.0,7.756712069983165e-05,107575110.0,BD5LV38
34440,2023-12-18,2034,CN32DH,CNE0000006M4,CHINA TUNGSTEN &HIGHTECH 'A' (CCS),CN,CNY,55102050.0,0.1197366,98983989.0,7.272649891855965e-05,100861822.0,BD5M023
34441,2023-12-18,2034,HK60X4,KYG984191075,YIHAI INTL HLDG,CN,HKD,45102020.0,1.0,756434280.0,0.0005495839913847489,762198697.0,BD9GZX7
34442,2023-12-18,2034,CN32SW,CNE1000005H4,SHENZHEN TOPBAND 'A' (CCS),CN,CNY,10102015.0,0.0720288,97617972.0,7.272661428668999e-05,100861982.0,BD73L43
34443,2023-12-18,2034,CN2DCQ,KYG7339A1076,RADIANCE HOLDINGS GROUP,CN,HKD,35101010.0,1.0,289670436.0,0.00020983357657041607,291010803.0,BN6N8J8
34444,2023-12-18,2034,CN37IR,CNE1000031H0,XIANHE 'A' (CCS),CN,CNY,55101015.0,0.2,74283572.0,5.5665856919466554e-05,77201018.0,BFYX667
34445,2023-12-18,2034,CN2RYQ,CNE000001CR4,JILIN ELECTRIC POWER 'A' (CCS),CN,CNY,65101015.0,0.0880799,103517620.0,7.634910580063413e-05,105885888.0,BD5CBM0
34446,2023-12-18,2034,CN3103,KYG2198S1093,CIMC ENRIC HOLDINGS,CN,HKD,60101030.0,1.0,589226312.0,0.0004219742979903146,585221304.0,B0M6DX9
34447,2023-12-18,2034,CN2HCU,CNE0000011X1,CHN ENERGY CHANGYUAN EL. 'A' (CCS),CN,CNY,65101015.0,0.1846154,102694772.0,7.657086281552235e-05,106193435.0,BD5LSP9
34448,2023-12-18,2034,CN329D,CNE1000009J2,Sanquan Foods 'A' (CCS),CN,CNY,45102020.0,0.1704545,99777010.0,7.318990241400693e-05,101504500.0,BD5LY84
34449,2023-12-18,2034,CN2PND,CNE000001L07,LIANCHUANG ELEC TECH 'A' (CCS),CN,CNY,50202010.0,0.0656743,88931667.0,6.77447141351035e-05,93952760.0,BD57ZT0
34450,2023-12-18,2034,CN8CCV,KYG2816P1072,DONGYUE GROUP,CN,HKD,55201000.0,1.0,1006378207.0,0.0007357045702664262,1020322778.0,B29MXW3
34451,2023-12-18,2034,CN2U50,CNE100000C07,Broad-Ocean 'A' (CCS),CN,CNY,50202010.0,0.0875657,97027069.0,7.145356374196391e-05,99096433.0,BD5CH44
34452,2023-12-18,2034,CN390B,CNE1000042H7,WUXI NCE POWER 'A' (CCS),CN,CNY,10102010.0,0.0766577,90012895.0,6.807724834979637e-05,94413940.0,BP91NF4
34453,2023-12-18,2034,CN2IJ2,CNE000001R76,CHONGQING IRON & STEEL 'A' (CCS),CN,CNY,55102010.0,0.0858615,98704206.0,7.303407828560885e-05,101288393.0,BP3R9V6
34454,2023-12-18,2034,CN2VTP,CNE100003Y65,CHINA-SG SZH. INPK.DEVGP.'A' (CCS),CN,CNY,35101010.0,0.2,63969578.0,4.7323428062248124e-05,65631197.0,BL6CRP0
34455,2023-12-18,2034,CN36GO,CNE100003SS3,BEI MO GAO FRICTION MTRL 'A' (CCS),CN,CNY,50201010.0,0.1097896,92157573.0,6.953017295179184e-05,96428950.0,BMXV144
34456,2023-12-18,2034,CN0Q6V,CNE1000004X4,ZHUZHOU CRRC TIMES ELEC 'H',CN,HKD,50206025.0,1.0,1347994146.0,0.0009978917508448183,1383940952.0,B1L3XL6
34457,2023-12-18,2034,CN2ZNN,CNE000000TM1,TELLING TELECM.HLDG.'A' (CCS),CN,CNY,40401030.0,0.0920952,87619175.0,6.497117342929302e-05,90106234.0,BD5CBB9
34458,2023-12-18,2034,CN30IK,CNE000000NP7,XINYU IRON & STEEL 'A' (CCS),CN,CNY,55102010.0,0.1099304,94210571.0,6.920520544434773e-05,95978264.0,BF2DZ40
34459,2023-12-18,2034,CN2FUA,CNE000000S27,Tibet Mineral 'A' (CCS),CN,CNY,55102000.0,0.075815,118118857.0,8.404142659076887e-05,116554097.0,BD580M1
34460,2023-12-18,2034,CN2SF8,CNE000001568,Changyu-A 'A' (CCS),CN,CNY,45101015.0,0.2,76270995.0,5.581113207444655e-05,77402495.0,BD5CGS1
34461,2023-12-18,2034,CN8DL5,KYG2157Q1029,CHINA LESSO GROUP HDG.,CN,HKD,50101035.0,1.0,464902663.0,0.00034287128065019673,475516113.0,BCDBKF8
34462,2023-12-18,2034,CN32UY,CNE1000009B9,TOPSEC TECHS. GP.'A' (CCS),CN,CNY,10101010.0,0.0645995,97374955.0,7.212737491247708e-05,100030918.0,BD73L76
34463,2023-12-18,2034,CN37EN,CNE000001048,SICHUAN HEXIE SHUANGMA 'A' (CCS),CN,CNY,50101030.0,0.1939864,113038547.0,8.323503652801978e-05,115435743.0,BFY8HH0
34464,2023-12-18,2034,CN2QWN,CNE000000FM0,DIGITAL CHINA INFORMATION SERVICE GROUP 'A' (CCS),CN,CNY,10101010.0,0.1081471,97316950.0,7.13961601655601e-05,99016822.0,BD5CLS6
34465,2023-12-18,2034,CN2T60,CNE000000KT5,Financial St 'A' (CCS),CN,CNY,35101010.0,0.1393081,94797293.0,6.994678024936938e-05,97006728.0,BD5CMG1
34466,2023-12-18,2034,CN2P7X,CNE1000036B2,YANGTZE OPT. FIBRE&CABLE. 'A' (CCS),CN,CNY,15101010.0,0.2,81265640.0,6.12284034289598e-05,84915518.0,BF0XD15
34467,2023-12-18,2034,CN86LY,US47759T1007,JINKOSOLAR HOLDING ADR,CN,USD,60102020.0,1.0,1196653730.0,0.0008775294437406375,1217014704.0,B64H9N4
34468,2023-12-18,2034,CN2WUR,CNE100001765,HENAN MINGTAI AL INDL. 'A' (CCS),CN,CNY,55102035.0,0.0685166,108547920.0,8.190305233706124e-05,113588461.0,BQ3RWX6
34469,2023-12-18,2034,HK90HR,KYG2163M1033,CHINA EDUCATION GROUP HOLDINGS,CN,HKD,40201010.0,1.0,613770198.0,0.00044580395809560696,618269821.0,BF13433
34470,2023-12-18,2034,CN2ZBB,CNE0000003F5,GUOCHENG MINING 'A' (CCS),CN,CNY,55102050.0,0.2,92432892.0,6.64172941958016e-05,92111808.0,BD5M1R5
34471,2023-12-18,2034,CN391C,CNE000001618,CNSIG INNER MON. CHE. IND. 'A' (CCS),CN,CNY,55201000.0,0.1100715,95739750.0,7.052080447659453e-05,97802822.0,BP91NM1
34472,2023-12-18,2034,CN2ZFF,CNE100001V11,BEIJING GEOENVIRON E&T. 'A' (CCS),CN,CNY,65103035.0,0.0724113,85748721.0,6.42717620706571e-05,89136245.0,BYV1VJ5
34473,2023-12-18,2034,CN2UE9,CNE000001PF1,ZHEJ.WANFENG AUTO WHEEL 'A' (CCS),CN,CNY,40101025.0,0.0910056,88280872.0,6.447323015772314e-05,89415654.0,BD5CJN7
34474,2023-12-18,2034,PH227,KYG2113L1068,CHINA RESOURCES BUILDING MATERIALS TECHNOLOGY HDG,CN,HKD,50101030.0,1.0,466437461.0,0.000348104677557521,482774127.0,B41XC98
34475,2023-12-18,2034,CN35U1,CNE100003LB4,JIANGSU GUOMAO REDUCER 'A' (CCS),CN,CNY,50204000.0,0.1807229,90533504.0,6.647089062390415e-05,92186139.0,BK4XS44
34476,2023-12-18,2034,HK40IN,KYG6501M1050,NEXTEER AUTOMOTIVE GROUP,CN,HKD,40101025.0,1.0,520193417.0,0.00039174834680802515,543301996.0,BBPD5F0
34477,2023-12-18,2034,CN2IM5,CNE000001F39,Tang Sanyou 'A' (CCS),CN,CNY,55201000.0,0.1082056,92218201.0,6.831307667133216e-05,94741002.0,BP3RB98
34478,2023-12-18,2034,CN2ONC,CNE1000015C4,ANHUI JINHE INDL.'A' (CCS),CN,CNY,55201000.0,0.1070473,94464545.0,6.97853838402758e-05,96782893.0,BD6QVY3
34479,2023-12-18,2034,CN35Y5,CNE100003N68,BEIDA JD.BIRD 'A' (CCS),CN,CNY,50202020.0,0.1207486,85003845.0,6.261105946591673e-05,86833075.0,BK717G0
34480,2023-12-18,2034,CN0OI5,CNE1000004J3,TRAVELSKY TECHNOLOGY 'H',CN,HKD,10101010.0,1.0,1595754585.0,0.0011424836719622542,1584470399.0,6321954
34481,2023-12-18,2034,CN4C6L,CNE1000043M5,WUXI PAIKE N. MTRLS TECH. 'A' (CCS),CN,CNY,55102015.0,0.128783,87197975.0,6.513098929500092e-05,90327877.0,BNRLFQ7
34482,2023-12-18,2034,CN2EYD,CNE000000XB6,Sh Belling 'A' (CCS),CN,CNY,10102010.0,0.080032,86650661.0,6.454880637780819e-05,89520468.0,BP3RDB4
34483,2023-12-18,2034,CN36KS,CNE0000018Q0,INMYSHOW DIGITAL TECH. 'A' (CCS),CN,CNY,40301020.0,0.0379661,37872113.0,2.8286791010801327e-05,39229955.0,BMQ8T71
34484,2023-12-18,2034,CN2J5P,CNE000001G04,Fangda Steel 'A' (CCS),CN,CNY,55102010.0,0.1066288,90405207.0,6.6058303905669e-05,91613937.0,BP3RHJ0
34485,2023-12-18,2034,CN2YFE,CNE0000016D2,TIBET SUMMIT RESOURCES 'A' (CCS),CN,CNY,55102050.0,0.0714796,90523468.0,6.685715754530353e-05,92721839.0,BFB4HB5
34486,2023-12-18,2034,CN2IUD,CNE100001757,BEIJING JINGYUNTONG TECH.'A' (CCS),CN,CNY,10102020.0,0.1110494,87957396.0,6.518837917143927e-05,90407469.0,BP3RDR0
34487,2023-12-18,2034,CN2SNG,CNE100000WV5,PENGDU AGRI. & ANIMAL HUSB.'A' (CCS),CN,CNY,45102010.0,0.096401,86872752.0,6.448498256495086e-05,89431953.0,BD5CJH1
34488,2023-12-18,2034,CN2TTN,CNE100000J59,ZHEJIANG YONGTAI TECH. 'A' (CCS),CN,CNY,55201020.0,0.0833102,85174810.0,6.331604887365466e-05,87810800.0,BD5CCP0
34489,2023-12-18,2034,CN8CK3,KYG982771092,XTEP INTERNATIONAL HDG.,CN,HKD,40204025.0,1.0,787500027.0,0.000577645329995237,801115980.0,B2RJYH8
34490,2023-12-18,2034,CN37MV,CNE100003K38,BANK OF QINGDAO 'A' (CCS),CN,CNY,30101010.0,0.1133144,91425717.0,6.644434441711259e-05,92149323.0,BHZM366
34491,2023-12-18,2034,KY11J3,KYG1193D1097,Blue Moon Group Holdings Ltd,CN,HKD,45201030.0,1.0,363545351.0,0.00025530502238886853,354073551.0,BKY5R76
34492,2023-12-18,2034,CN376F,CNE1000031J6,WENCAN GROUP 'A' (CCS),CN,CNY,40101025.0,0.1099707,82435805.0,6.114915417602501e-05,84805610.0,BQ3RX33
34493,2023-12-18,2034,CN2IVE,CNE000001907,Xinan Chemical 'A' (CCS),CN,CNY,55201015.0,0.0839866,83858455.0,6.221387439308217e-05,86282233.0,BP3RF85
34494,2023-12-18,2034,CN2YZY,CNE1000018X4,XIAMEN KINGDOMWAY GP.'A' (CCS),CN,CNY,45102020.0,0.1305199,84460193.0,6.14064799065483e-05,85162486.0,BD5LX09
34495,2023-12-18,2034,CN33CH,CNE000001QF9,SANSTEEL MINGUANG 'A' (CCS),CN,CNY,55102010.0,0.1380898,85179375.0,6.245146496280893e-05,86611739.0,BD6QV87
34496,2023-12-18,2034,PH047,HK0817039453,CHINA JINMAO HOLDINGS GROUP,CN,HKD,35101010.0,1.0,824555479.0,0.0006176597731171882,856610603.0,B23TGR6
